id,name,taxa_kind_id_name,description,col_id,eol_id,"Nome Italiano",Portamento,Altezza,"Tipo di vegetazione","Limite altitudinale inferiore","Limite altitudinale superiore","Inizio fioritura","Fine fioritura",Autore,Diffusione,"Ciclo riproduttivo","Forma biologica","Codifica numerica",Progressivo,Sinonimi
6571844,"Festuca stenantha",Specie,"Cespugli abbastanza estesi e densi con fg. di 1-2 dm, verdi; guaine chiuse fino all'apice o quasi; ligula finem. cigliata; lamine diam. (0.3)0.4-0.7(0.9) mm; nervi 7 (raram. 5); coste 3; cordoni sclerench. 3, generalm. robusti. Pannocchia lineare lunga 3-7(9.5) cm con rami inf. portanti parecchie (fino a 4-8) sp.tte, queste verde-giallastre, 3-6flore, di (6)7-8(9) mm; gluma sup. 1.2-1.3 X 4.9-5.5 mm; lemma 1.5-1.9 X 5.2-5.8 mm con resta lunga piÃ¹ della metÃ  del lembo; antere 1.7-2.3 mm.<br /><br />Endem. Est alpino-Dinar.<br />Alpi Giulie, Cam. e Dolom.: C; segnalata ancora fino al Bormiese e Grigioni, una stazione in Savoia. - Bibl.: Widder F. J. Ber. Geobot. Inst. Rubel. 1937: 40-50 (1938).",3419a510e714f52a635a4b7a867eb09d,5811004,,"Pianta perenne erbacea","15-30 cm","Pascoli aridi subalp., pendii franosi (calc).",1000,2400,Giugno,Luglio,,,,"H caesp",,,
9081843,"Festuca jeanpertii",Specie,"Fg. con guaine chiuse fino a metÃ  e lamine diam. (0.4)0.6-1(1.2) mm; nervi 7; cordoni sclerench. 3, molto robusti. Pannocchia lineare 7-13 cm; sp.tte 5-8flore di (5)5.5-7.8 mm; gluma sup. 0.9-1.3 X 3.6-4.2 mm, raggiungente Â½-â…” del lemma immediatam. sovrastante (quello del secondo fi.); lemma strettane lineare-lanceolato 1.4-1.6 X 3.9-4.6 mm con resta di 0.2-0.9 mm.<br /><br />NE-Medit.-Mont.<br />Monti del Napol e Garg.: R. (La subsp. oltre che da noi, anche su alcune isole dalmate, dunque Subendem.).",d89c5e0acc7705104dff6fef2b26a9d8,27735238,,"Pianta perenne erbacea","3-6 dm","Pascoli aridi.",500,1500,Maggio,Giugno,,,,"H caesp",,,"(= F. duriuscula L. var. campana Terr.)"
7291842,"Festuca vizzavonae",Specie,"Fg. con guaine chiuse fino all'apice, glabre, alla fine irregolarm. sfibrantisi; ligula glabra; lamine liscie, abbastanza molli, diam. (0.2)0.3-0.63 mm; nervi (3)5(7); coste 1-3; cordoni sclerench. 3, generalm. sottili (non cosÃ¬ robusti come in 4938!). Pannocchia lineare (2-4, rar. 5 cm); sp.tte verdi o lievem. violacee, di 8.4-9.5 mm; gluma sup. 1.1-1.4 X 4.2-5.6 mm; lemma 1.4-2 X 4.9-6.5 mm con resta di 3-4.9 mm; antere 1.5-2(2.7) mm.<br /><br />NE-Medit.-Mont. (anche in Grecia).<br />Monti della Pen. dalle A. Apuane alla Cai., Sard. e Cors.: R.<br /><br />Vizzavona, zona forestale della Corsica di grande interesse naturalistico e locus classicus della specie.",ba55013d41ee22f5a680de278ffd404b,5811202,,"Pianta perenne erbacea","6-30 cm","Pascoli, pendii erbosi (calc).",500,2900,Maggio,Luglio,,,,"H caesp",,,"( = F. ovina L. var. briquetii St.-Yves)"
9001841,"Festuca intercedens",Specie,"Fg. con guaine chiuse nella metÃ  inf., raram. piÃ¹, diam. 0.3-0.6 mm, in sez. con semilamine sottili; nervi 7 (raram. 5); cordoni sclerench. 5 (3 molto robusti e 2 piÃ¹ sottili); coste 2-3, poco rilevate. Pannocchia relativam. ricca (2-5 cm); sp.tte verde-grigie e violaceo-pallide 7-8 mm; gluma sup. 1.2-1.8 X 3.8-4 mm; lemma 1.7-1.8 X 4-5 mm con resta di 1.6-2.6 mm; antere 1.2-1.75 mm.<br /><br />Endem. Centro- ed Est-Alpica.<br />Alpi Or. dalle Dolomiti allo Stelvio: R.",57aaf2913350f7e2f539cacc4b034426,5810260,,"Pianta perenne erbacea","5-20(26) cm","Rupi, pietraie, pascoli alpini.",2000,2600,Giugno,Luglio,,,,"H caesp",,,"( = F. alpina Suter var. intercedens [Hackel] Litard.)"
7301840,"Festuca halleri",Specie,"F. eretti, gracili e delicati, contornati da un piccolo ciuffo di fg. basali; innovazioni intravaginali. Fg. sottili e liscie con guaine interam. chiuse e lamine diam. (0.3)0.5-0.7 mm; in sez. forma a V con semilamine ingrossate 7(5) nervi e 3 cordoni sclerench. ingrossati, sul bordo del nervo centr. spesso una chiara costrizione;- 3 coste; ligula finem. cigliata. Pannocchia povera di 1.5-2(4) cm, generalm. con 4-6 sp.tte violacee 3-5flore, di 6.0-7.6 mm; gluma sup. 1.1-1.4 X 4-4.6 mm; lemma 1.5-1.8 X 3.7-5 mm con resta di 2-5 mm; antere di 2-3 mm.<br /><br />Orof. S-Europ.<br />Alpi, soprattutto occid.: C, ma localizzava probabilm. esclusa (nonostante le numerose segnalazioni !) dalla Pen., Sard, e Cors.<br /><br /><strong>Nota</strong> - {t4938} Ã¨ specie tipicamente west-alpina, caratteristica dei pascoli su silice al di sopra del limite degli alberi; la sua massima frequenza si ha sulle catene interne (es. Piose, Stelvio) dove costituisce un elemento importante del paesaggio vegetale, caratterizzando l'associazione climax della fascia alpina (Festucetum halleri); entra perÃ² spesso anche nel Curvuletum, ecologicamente affine. Le segnalazioni dalla Cors. si riferiscono a {t4940}; quelle dalla Sard. e dalle montagne della Pen. sono tutte da radiare (l'indicazione di Hackel per Gran Sasso e Majella Ã¨ superata dalla successiva descrizione di {t4940}). Sul bordo merid. delle Alpi puÃ² presentarsi con habitus simile (ma a livelli piÃ¹ bassi) anche {t4943}, ed in qualche caso ingenerare confusione.<br /><br />Haller A. von (1708-1777) scienziato svizzero autore, fra l'altro, di numerose opere botaniche.",84d05ab59b63e1a958b68114b32caa70,5809702,,"Pianta perenne erbacea","5-15 cm","Pascoli alpini su silice.",2000,3000,Luglio,Agosto,,,,"H caesp",,,
18161839,"Festuca rupicaprina",Specie,"Simile a {t4939}, ma con 5 nervi, 3 cordoni sclerench. e 1 costa; ligula finem. cigliata; pannocchia all'antesi con rami patenti; sp.tte grigio-bluastre; lemma 3.8-4.9 mm; antere di (1.8)2-2.6 mm.<br /><br />Segnalata ripetutam. sulle Alpi Ital. (ed anche nell'App.Centr.), ma da eliminare; Ã¨ specie delle Alpi Settentrion. che si avvicina al nostro confine in Tirolo (a N del Brennero) senza tuttavia raggiungerlo; sempre su calc.<br /><br />Endem. NE-Alpica.",5fe60ccc49082a78d0c22b08d694a41d,5810857,,"Pianta perenne erbacea","1-2 dm",,1600,2800,Luglio,Agosto,,,,"H caesp",,,
6171838,"Festuca alpina",Specie,"Pianta talora un po' glaucescente (!). Cespuglietti poco sviluppati. Fg. capillari diam. 0.2-0.4(0.5) mm con 3 nervi (raram. 5) ed 1 costa per lato; cordoni sclerench. 3, sottili; ligula glabra. Pannocchia breve (1.5-3.5 cm) e poco fornita; sp.tte 2-4flore, pruinose, lunghe non oltre 6 mm; gluma sup. 0.8-1 X 3.2-3.6 mm; lemma 1.3-1.5 X 3.4-4.2 mm, con resta lunga la metÃ  del lembo o piÃ¹; antere 0.7-1.0(1.4) mm.<br /><br />S-Europ.<br />Alpi, dalle Giulie al Cuneese: C, ma localizza segnalata sull'App. Centi: (Vettore, Gr. Sasso) e Pollino, ma per confus. con {t4940}. - Bibl.: LitardiÃ¨re R. de, Bull. Soc. Bot. Fr. 70: 287-293 (1923).",bb6455d683ef048fa5de281ab3b6b9b1,5809619,,"Pianta perenne erbacea","5-20(28) cm","Rupi calc, soleggiate",1500,2300,Luglio,Agosto,,,,"H caesp",,,
8261836,"Festuca airoides",Specie,"Fg. con guaine glabre o debolm. pelose, chiuse fino a Â¼-â…“ (raram. fino a Â½), non sfibrate; lamina liscia o scabra in alto, cilindrica e spesso incurvata diam. (0.3)0.5-0.6(0.7) mm; nervi 7; sclerench. formante un anello di spessore abbastanza costante, talora un po' irregolare o interrotto. Pannocchia 2-5.5(7) cm, con rami inf. portanti (2)3-4 sp.tte, queste di 6-7(8) mm, 3(5)flore, spesso un po' screziate di violetto; gluma sup. 1-1.5(1.7) X 2.7-4.2(5.3) mm; lemma 1.6-2.1(2.3) X 3.3-4.6(5.5) mm; resta Â½ del lemma o meno.<br /><br />Orof. S-Europ.<br />Alpi, dalla Pusteria e Valtellina al Cuneese: R.<br /><br /><strong>Nota</strong> - Si presenta anche con spiga vivipara, tuttavia F. vivipara Sm., che possiede lo stesso carattere, Ã¨ specie diversa, come Ã¨ stato dimostrato anche con ricerche citotassonomiche, e non fa parte della nostra flora.",5ae8b3b02598bdfbd66baa6df5ad29c0,1115404,,"Pianta perenne erbacea","(1)2-3 dm.","Pascoli subalpini.",1200,2400,Luglio,Agosto,,,,"H caesp",,,"(= F. supina Schur)"
10721835,"Festuca centro-appenninica",Specie,"Guaine aperte o chiuse solo alla base (â…‘-â…•), glabre o minutam. puberale; lamine capillari o setacee (diam. 0.3-0.6 mm), rigidette, con 7(6) nervi e 3 coste; sclerench. formante uno strato generalm. continuo con 1-3 assise di cellule. Pannocchia eretta, densa (5-6.5 cm); sp.tte 3-4flore di 7.3-8.4 mm, Â± glauco-pruinose e spesso violacee; gluma sup. (1.1)1.2-1.4 X (3.2)3.9-4.8 mm; lemma subulato-lanceolato 1.5-2.1 X 4.6-5.5 mm.<br /><br />Endem.<br />App. Centr. dai Sibillini all'Abr.: R. -Bibl.: Markgraf-Dannenberg I., Archivio Boi. 48: 25-26 (1972).",,,,"Pianta perenne erbacea","3-5(6) dm","Pendii sassosi e rupestri.",1200,1900,Maggio,Giugno,,"Specie endemica",,"H caesp",,,"(F. ovina L. var. centro-appenninica Mgf.-Dbg.)"
7911834,"Festuca tenuifolia",Specie,"Pianta verde (!). Cespugli densi con innovazioni intra vaginali; f. eretti, gracili. Fg. sottili con guaina completam. aperta e lamina generalm. scabra (almeno in alto), diam. 0.2-0.4(0.6) mm con 7(5) nervi, anello sclerench. generalm. continuo e di spessore costante e solo 1 costa. Pannocchia lineare 2(4-8) cm; sp.tte 3-8 flore di (3.7)4-5.2(6.5) mm; gluma sup. 0.8-1.2 X (1.7)2.5-3(3.9) mm; lemma 1.4-1.5(1.7) X 2.3-3.6(4.4) mm, generalm. mutico o con mucrone breve.<br /><br />Centroeurop. (Subatlant.).<br />Alpi, dalla Carnia alla Lig., App. Sett. ed A. Apuane: C.",03b0f98e6c09a8a295b572aa29ff3276,41813380,,"Pianta perenne erbacea","Pianta perenne erbacea","Brughiere, prati aridi (pref. acidof.)",0,1500,Maggio,Luglio,,,,"H caesp",,,"(= F. capillata Lam. nomen superfl.)"
8161833,"Festuca guestfalica",Specie,"Fg. robuste con lamine scabre almeno in alto (ma con l'invecchiamento divengono liscie), diam. 0.6-0.7(0.85) mm; nervi 7; anello sclerench. continuo e di spessore costante, formato da 1-piÃ¹ serie di cellule; coste generalm. 1 (raram. 2-3). Pannocchia rigida; eretta (5-12 cm), talora interrotta; sp.tte verdi o verde-grige (5.5)6-7.5 mm; gluma sup. 1-1.4(1.6) X (2)2.8-4.4 mm; lemma spesso peloso (1.4)1.6-2.3 X 3.6-5.3 mm; resta lunga Â½ del lemma.<br /><br />Subatl.<br />It. Sett. e Centr.: R e da ricercare.",d31028e37fa90998a1cd2df3834f04c0,5810160,,"Pianta perenne erbacea","3-6(7) dm.","Prati aridi steppici.",0,1400,Maggio,Luglio,,,,"H caesp",,,"(= F. ovina L. var. firmula [Hackel], incl. F. lemanii Auct. FI. Ital. non Bastard)"
7791832,"Festuca heteropachys",Specie,"F. generalm. scabri in alto. Fg. con guaine aperte fino alla base e lamine (sullo stesso getto) di grossezza molto variabile (da 0.5 a 1.35 mm); nervi 7(8-9); coste 1 (talora con altre 1-4 laterali poco sporgenti); sclerench. generalm. formante uno strato di spessore eguale (raram. interrotto), con 1-2 assise di cellule; talora alcune cellule sclerench. anche sulla costa mediana. Pannocchia molto sottile, eretta, lassa e spesso interrotta (6-15 cm), pauciflora; sp.tte verdi o verde-grigie, talora screziate di violetto, di (7)7.5-8.1(9.5) mm; gluma sup. 1.2-1.5 X (3.5)3.9-5(6.3) mm; lemma con lembo di 1.8-2(2.3) X 4.6-6.2(7) mm, all'apice scabro o ispido, con resta lunga Â½ del lembo stesso.<br /><br />Centroeurop.<br />Val Venosta e forse altrove: R.",00dac550d0d165130c9da6dda36b35cc,5810197,,"Pianta perenne erbacea","3-7 dm","Pendii erbosi",500,1500,Giugno,Luglio,,,,"H caesp",,,
9311831,"Festuca cinerea",Specie,"Pianta un po' pruinosa. Cespuglio denso, con fg. allungate ed un po' incurvate; f. eretto, in alto e nell'inflor. spesso pubescente. Fg. indurite (8-15 cm), con guaine glabre, chiuse su â…•-Â¼; lamina scabra diam. 0.5-0.8(1.2) mm; sez. a Vcon 7(9) nervi e sclerench. continuo su tutta la superf. esterna (corrispondente alla pagina inf), spesso sui lati ingrossato. Pannocchia generalm. breve e contratta (2-6 cm); sp.tte 4-6(7)flore, lunghe 7-7.5 mm; gluma sup. 1-1.4 X 3.2-4.1 mm; lemma con lembo irsuto di 1.7-2 X 4.6-5.2 mm, generalm. mutico o con mucrone piÃ¹ breve di 1 mm.<br /><br />Arpica-Occid.<br />Alpi Occid.: R.<br /><br /><strong>Nota</strong> - Come Â«F. duriusculaÂ» gli Autori di Flore dell'area mediterranea hanno indicato un complesso di stirpi eterogenee; per quanto riguarda l'Italia queste indicazioni vanno riferite in primo luogo a {t4933}, ma spesso si tratta anche di altre specie del gruppo oppure di {t4929}. Del resto anche il binomio linneano Ã¨ nomen dubium, che va sostituito con altri meglio precisati.",9e32818092ea9c5458780653c43df145,11303524,,"Pianta perenne erbacea","Pianta perenne erbacea","Prati aridi.",500,1200,Giugno,Luglio,,,,"H caesp",,,"( = F. duriuscula Auct. FI. Ital. prÃ² max. parte non L., nomen dubium)"
13061830,"Festuca robustifolia",Specie,"Pinta molto rigida, glabra e talora ruvida in alto. Fg. con guaine glabre o un po' scabre, chiuse su â…•-â…“(Â½); lamine verdi, Â± pruinose e Â± incurvate, liscie o scabre all'apice, diam. (0.4)0.5-0.8(1.1) mm; nervi 7-9; coste 3; sclerench. formante un anello di spessore abbastanza costante; cellule epidermiche abbastanza ingrossate. Pannocchia eretta, sottile, densa (3-5.5 cm); sp.tte 8-9.7 mm, verde pallide o Â± pruinose e glauche, spesso screziate di violaceo, 3-5flore; gluma sup. 1.5-2 X 3.9-6 mm, con evidente margine membranoso; lemma 2.1-2.4 X 5-6.7 mm, in alto scabro o irsuto, con resta lunga circa Â½ della parte laminare.<br /><br />Endem.<br />App. Centr. e Merid., Sic: C; anche nell'App. Pavese e probabilm. altrove nell'App. Sett.",785dc7a0d095eded7407adc20b001976,5810822,,"Pianta perenne erbacea","24-36 cm","Rupi, pascoli aridi (calc, serpentini ed arenarie).",100,2400,Maggio,Luglio,,"Specie endemica",,"H caesp",,,"( = F. ovina L. var. duriuscula Hackel sub-var. robusta Hackel, non F. robusta Phil.)"
10841829,"Festuca inops",Specie,"Lamine liscie, pruinose, diam. 0.4-0.8 mm; nervi 7; coste 5; sclerench. formante un anello completo; guaine chiuse su Â¼-Â½. Pannocchia 3.5-6.5 mm, molto densa; sp.tte 6-7.7 mm; gluma sup. 1-1.7 X 2.7-4.6 mm; lemma 1.6-2.1 X 3.9-5 mm senza resta o con un breve &lt; 1 mm) mucrone.<br /><br />Endem.<br />App. Sett., Alpi Apuane ed App. Centr. fino all'Abr.: R.<br /><br /><strong>Nota</strong> - <em>F. pallens</em> Host, segnalata ripetutam. da noi, si distingue per le fg. con 9 nervi e con ogni probabilitÃ  va eliminata dalla nostra flora: le piante di questo gruppo finora controllate presentavano infatti sempre 7 nervi. Le segnalazioni di <em>F. pallens</em> Host vanno dunque riferite a {t4931} e forse anche a {t4933} e {t4936/b} (cfr. fig. a pag. 501).",8c1a13f8142b383ca2dc53614072526e,5810258,,"Pianta perenne erbacea","(19) 24-50 cm.","Prati aridi, pascoli.",0,1200,Maggio,Giugno,,"Specie endemica",,"H caesp",,,
9611828,"Festuca gracilior",Specie,"F. glabro. Fg. con guaine chiuse su Â¼-Â½, glabre o brevem. pubescenti; fg. con lamine diam. (0.45)0.5-0.7(0.8) mm, liscie o quasi liscie, Â± pruinose, irregolarm. ricurve; nervi 7; coste 3; sclerench. in un anello di spessore costante, talora interrotto. Pannocchia eretta, abbastanza densa (4-7.5 cm); sp.tte non pruinose di 6.5-7.5 mm, 4-6flore; gluma sup. 1.3-1.6 X 3.5-4.5 mm; lemma 1.7-1.8(2) X 4-4.4(5.2) mm con resta di 0.2-1.5 mm.<br /><br />Endem. W-Alpica (baricentro sul vers. francese).<br />Alpi Mariti, e Tosc, a Larderello: R.",5e419fc80f1c61993c92178fc2db5ada,5810137,,"Pianta perenne erbacea","20-35 cm","Prati aridi (calc, serpentini)",0,1000,Giugno,Luglio,,,,"H caesp",,,
7311827,"Festuca pignattiorum",Specie,"Fg. 15 cm, diam. 0.35-0.5 mm, abbastanza rigide, ottuse, poco incurvate, interamente liscie, glauche, leggermente pruinose; nelle 7; una costa, talora con 1-2 indistissime laterali; anello sclerench. ingrossato ai lati; guaine glabre, chiuse fino a metÃ ; pannocchia 4.5 cm, a rami scabri; sp.tte a 3-4 fiori, lunghe al max. 7 mm; gluma sup. bislun-go-lanceolata, 1.3 X 3.9 mm; lemma bislungo-lanceolato, 4.5-5.2 X 1.8 mm, verso l'apice scabra; resta 0.8-1 mm.<br /><br />Endem.<br />Sicilia, sulle Madonie: RR.",b56a3eb502197624eb44e3127a9c0fa7,,,,"25 cm","Pascoli montani.",1400,1900,Aprile,Aprile,,"Specie endemica",,"H caesp",,,
6711825,"Festuca ticinensis",Specie,"F. liscio. Fg. con guaine liscie q scabre, chiuse al max. in Â¼ inf; lamine abbastanza lunghe (metÃ  del f. o anche raggiungenti la pannocchia), scabre soprattutto in alto e leggerm. pruinose, diam. 0.45-1(1.5) mm; nervi 7 (raram. 8-9); coste 3; anello sclerench. generalm. di spessore costante, con 1-2 ovv. 2-3 assise di cellule. Pannocchia ampia (5.5-12 cm) con rami scabri; sp.tte verdi o verde-grigie, (3)4-7 flore, di (7.1)8.1-9.7 mm; gluma sup. 1.2-2.2 X 3.4-6.3 mm; lemma brevem. ciliato e scabro in alto, 1.6-2.2 X 5.2-6.9 mm con resta lunga â…“-Â½ del lembo.<br /><br />Endem.<br />Alpi Occid. nella fascia prealpina attorno al Lago di Como e Lugano: R.",961f90ffc40ff3f2ba09d596b6edc977,5811087,,"Pianta perenne erbacea","3-6 dm.","Pendii erbosi, pascoli.",300,1600,Maggio,Luglio,,"Specie endemica",,"H caesp",,,
8691824,"Festuca apuanica",Specie,"Pianta non pruinosa. F. deboli, in alto glabri o scabriusculi. Fg. con guaine glabre o subscabre, non sfibrate, chiuse su (â…›)â…“-Â½; lamine allungate (spesso superanti la pannocchia), liscie o subscabre all'apice diam. 0.5-0.9 mm, con 5-7 nervi e 1-3 coste; sclerench. in cordoni separati oppure formante un anello discontinuo; cellule epidermiche maggiori che nelle specie vicine. Pannocchia sottile, spesso interrotta (6-14 cm); sp.tte verdi, 3-4flore, 8-9.4 mm; gluma sup. 0.8-1.4 X 3.2-4 mm, la sup. di 1.2-1.7 X 4.5-5.5 mm; lemma scabro in alto, 1.6-2.1 X 5.2-7 mm; resta 2.0-3.3 mm.<br /><br />Endem.<br />Alpi Apuane: C; probabÃ¬lm. anche nel vicino App. Sett.",b0ccc3e40625f513fc4503c764551ddc,5809659,,"Pianta perenne erbacea","33-64 cm","Pascoli sassosi e rupestri (silice).",800,1600,Giugno,Luglio,,"Specie endemica",,"H caesp",,,
8901823,"Festuca curvula",Specie,"Fg. con guaine chiuse fino a â…“ e lamine generalm. assai spesse, diam. (0.6)0.8-1.1(1.35) mm, liscie o scabre all'apice con 7-9 nervi; coste 3; sclerench. formante 3 cordoni piÃ¹ grossi collegati da zone piÃ¹ sottili o raram. staccati l'uno dall'altro. Pannocchia ,5-11 cm con ramo inf. portante 4-7 sp.tte (3)4-6flore, di 8-9.7 mm, spesso pruinose; gluma sup. (1.2)1.4-2X4-6.3 mm; lemma 2-2.6 X (5.5)6-7.5 mm.<br /><br />Orof. SW-Europ.<br />Alpi (soprattutto Occid.) dalla Valtellina alla Lig., App. Sett., Centr. e Merid. fino alla Sila: C.<br /><br /><strong>Nota</strong> - Recentem. indicata anche per il Tiralo Merid. nella Texelgruppe - Kiem J., Ber. Bayer. Bot. Ges. 52: 25-28 (1981).",d1b639309904be04e54415212754a1b0,5809792,,"Pianta perenne erbacea","2-7 dm","Pascoli e pendii sassosi (su cale, e silice).",1000,2200,Maggio,Luglio,,,,"H caesp",,,"( = F. glauca Auct. non Lam. ex Vili.)"
9401822,"Festuca glauca",Specie,"Fg. con guaine chiuse su â…“-â…–, fittam. pubescenti; lamine fortem. pruinose diam. 0.5-0.85 mm; nervi 7-9; costa 1 (talora con 1-2 lat. piÃ¹ basse); scle-rench. formante un anello di spessore costante (talora un po' interrotto) con 1-4 assise di cellule. Pannocchia densa (4-5.5 cm); sp.tte Â± pruinose, su peduncoli un po' ingrossati, lunghe 6-8 mm, glabre a pubescenti, 4-5flore; gluma sup. 1.4-1.7 X 3.5-4.2(5.1) mm; lemma 1.7-2.5 X 4.2-4.7 mm con resta lunga â…“ del lembo.<br /><br />W-Europ. (?).<br /><br /><strong>Nota</strong> - La glaucescenza delle fg. non Ã¨ carattere distintivo, perchÃ© molte altre Fest. possono essere piÃ¹ o meno glaucescenti. Si tratta di specie della Francia <br />Occid., il cui nome Ã¨ stato applicato erroneam. a parecchie specie di questo gruppo. Coltivata come ornamentale per formare parterres e lungo le scarpate stradali, vive anche da noi, ma solo in condizioni sinantropiche come specie naturalizzata.",6ca000b2279a9aee91650b4150495f7b,5811172,,"Pianta perenne erbacea","2-4.5 dm.","Segnalata in moltissimi luoghi, ma per confus. con le sp. prec; da noi solo come pianta coltiv.",0,1000,Maggio,Luglio,,,,"H caesp",,,
12201821,"Festuca indigesta subsp. litardiÃ¨rei",Specie,"Pianta generalm. glabra. Guaine aperte fino alla base, liscie ovv. un po' scabre; lamine verde-grigie, Â± pruinose, rigide e pungenti, Â± incurvate diam. (0.5)0.6-0.9 mm; nervi 7; coste 1 mediana, talora con 1-2 minori per lato; sclerench. formante un anello di spessore costante (1-3 assise di cellule). Pannocchia eretta, densa (3-6 cm) con rami scabri; sp.tte poco numerose, 4-6flore, di 9-11 mm; gluma sup. 1.5-2 X 5.2-6.5 mm; lemma 1.7-2.3 X 6-7.5 mm, con resta lunga Â½ del lembo.<br /><br />Orof. NW-Me-dit.<br />Corsica ed Is. d'Elba: R.<br />LitardiÃ¨re R. V. de (1888-1957), insigne sistematico francese e continuatore della Flora di Corsica del Briquet.",e1120e108fdcad670213c0d97f9d6d06,5810242,,"Pianta perenne erbacea","3-4(6) dm","Pendii sassosi e rupestri.",500,2000,Maggio,Luglio,,,,"H caesp",,,"(St.-Yves) Kerguelen"
8981819,"Festuca rupicola",Specie,"Pianta verde e poco glaucescente (!). Cespugli densi e spesso compatti; fg. diam. (0.4)0.6-0.9 mm, scabre o rar. liscie, in sez. con costrizione ben evidente e 5 fasci (molto raram. 7 fasci); pannocchia spesso allargata ed ampia; sp.tte 6.4-8.2(9) mm; gluma sup. (1)1.2-1.9 X 2.9-5.2 mm; lemma 1.7-2.3 X (3.8)4.2-4.8(5.3) mm con resta di 1.5-2.8 mm.<br /><br />SE-Europ.<br />Alpi e rilievi prealpini dal Carso alle Grigne: C.<br /><strong><br />Nota</strong> - Abbastanza variabile; popolazioni con accentuato xeromorfÃ¬smo della fg. mostrano la tendenza a formare uno strato continuo sclerench. su tutta la faccia esterna ed in casi estremi possono assumere l'aspetto di specie del gruppo seguente: da qui le segnalazioni per il nostro territorio di F. strida Host, che invece Ã¨ da escludere.",f145f75ca31d2a04dc133bbb4d64fc10,5809287,,"Pianta perenne erbacea","2-4 dm","Prati aridi montani",500,1800,Giugno,Luglio,,,,"H caesp",,,"(= F. ovina subsp. sulcata Hackel; F. sulcata Ny-man; F. hirsuta Host nomen illeg.)"
10551818,"Festuca valesiaca",Specie,"Pianta glaucescente (!). Cespugli densi; f. eretti, gracili, lisci; innovazioni intravaginali. Fg. basali lunghe 10-15 cm, con guaine liscie; lamina scabra sul margine, diam. 0.3-0.5(0.6) mm, in sez. con costrizioni poco accentuate, fasci 5, cordoni sclerench. 3, molto sviluppati. Pannocchia lineare, 3-7 cm; sp.tte 4-5flore lunghe (5.5)6-6.7 mm; gluma sup. 1-1.4 X 2.6-3.9 mm; lemma con lembo di 1.3-1.5(1.6) X 3.4-4.9(5.2) mm e resta di 1.5-2.5 mm.<br /><br />SE-Europ.-Sudsiber.<br />Alpi e rilievi prealpini, dal Carso al Cuneese: C.",2c07f05eb659fd43bb7921c1c04ff620,1115836,,"Pianta perenne erbacea","2-4(5) dm","Prati steppici (pref. calc).",0,2000,Maggio,Luglio,,,,"H caesp",,,
7201817,"Festuca trachyphylla",Specie,"Simile alle prec, ma fg. con guaine pubescenti; lamina diam. (0.5)0.6-1.1 mm, generalm. con 7(9) nervi; cordoni sclerench. spesso Â± confluenti; gluma sup. 1.3-1.4 X 3.5-4.5 mm; lemma di 1.9-2 X 4.2-4.9(6.5) mm con resta di 2-3 mm.<br /><br />Centro-e N-Europ.<br />Alpi Orient. in Treni, e Lomb.: R.",2ae7c316b67a615b8d6739b35f2564ec,1115418,,"Pianta perenne erbacea","3-7.5 dm.","Pascoli aridi, bordi di vie, scarpate.",0,1500,Maggio,Giugno,,,,"H caesp",,,"( = F. duriuscula Auct. FI. Ital. prÃ² min. parte non L., nomen dubium)"
5721816,"Festuca amethystina",Specie,"Innovazioni intravaginali; guaine spesso di color ametista (attenzione: anche altre specie del gruppo possono aver guaine di questo colore!), non sfibrate lamina scabra 0.25-0.6(0.7) mm, in sez. con (5)7 fasci con altrettanti cordoni sclerench. superficiali; pannocchia lineare 8-16 cm; sp.tte 7-8.5(9) mm, 4-6flore; lemma 4.4-5.6 mm, generalm. screziato in violetto, acuto ma senza resta o mucrone! Segnalata in Valsugana, ma da elimin.<br /><br /><strong>Nota</strong> - L'unica segnalazione in territorio italiano si riferisce alla localitÃ  di Centa pr. Caldonazzo e risale allo Hackel, ma non Ã¨ stata confermata in seguito; Ã¨ verosimile che si tratti di errore e che questa specie non faccia parte della flora italiana; essa compare invece abbastanza frequente sul versante settentrionale delle Alpi.",02eeb2bc163a0af2621d2aac55b214ec,5809631,,"Pianta perenne erbacea","45-80 cm.",,,,,,,,,"H caesp",,,
9501815,"Festuca norica",Specie,"Densam. cespugliosa con f. diam. fino a 1.4 mm. Fg. basali con guaine giallastre alla fine brunastre, intere o debolm. sfibrate; innovazioni spesso extravaginali; fg. con lamine diam. (0.5)0.6-0.7 mm, con 5-9 nervi. Pannocchia ampia, generalm. un po' incurvata, 5-10 cm; sp.tte 6.7-10 mm, 3-5flore, spesso screziate di violetto; gluma sup. 1.4-1.7 X 5.8-6 mm; lemma con lembo di 2-3.7 X 4.3-6.5 mm e resta di (0.6)1.2-3.7 mm.<br /><br />Endem. E-Alpica.<br />Alpi Or. dalla Carnia alle Grigne: C.",5e887e2f700edcb60303a1fb1b27db7d,5810523,,"Pianta perenne erbacea","22-68 cm","Pascoli soleggiati, seslerieti, ghiaioni consolidati.",1500,2500,Luglio,Agosto,,,,"H caesp",,,
