id,name,taxa_kind_id_name,description,col_id,eol_id,"Nome Italiano",Portamento,Altezza,"Tipo di vegetazione","Limite altitudinale inferiore","Limite altitudinale superiore","Inizio fioritura","Fine fioritura",Autore,Diffusione,"Ciclo riproduttivo","Forma biologica","Codifica numerica",Progressivo,Sinonimi
621231,"Vicia pannonica subsp pannonica",Specie,,,,,,,,,,,,,,,,,,
641230,"Vicia barbazitae",Specie,"Simile a {t1709}, ma calice con denti lunghi circa quanto il tubo; corolla lunga 18-22 mm, con ali blu-violette; legume ghiandoloso; semi con ilo occupante ⅙ della circonferenza.<br /><br />NE-Medit.<br />It. Merid. nel Garg., Basii, Pollino e Sic. sui Nebrodi e Madonie: R.<br /><br />Barbazita F. (inizio sec. XIX) medico a Balvano (Basil.) e fiorista.",4e3d656419df19330336a5de3c4aec10,704166,"Veccia di Barbazita","Pianta perenne erbacea","3-5 dm","Boschi di latif. (querceti).",200,1000,Maggio,Giugno,"Ten. et Guss.",,,"H scap",,1710,
5741229,"Vicia grandiflora",Specie,"F. scandenti, striato-angolosi, sparsam. pubescenti. Fg. con 6-12 segm., più chiari di sotto; cirri ramosi; stipole con 1-2 lacinie basali, triangolari (1x3 mm). Fi. isolati o appaiati su peduncoli di 1-2.5 mm; calice con tubo di 8 mm, a fauce perpendicolare all'asse e denti ± eguali fra loro di 2-3 mm; corolla lunga 23-28(35) mm; vessillo giallo, violetto alla base, un po' bruno di sopra; ali gialle; legume pubescente sui nervi (6 X 30-40 mm); semi 10-15, con ilo occupante ⅔ della circonferenza.<br /><br />SE-Europ. - Pontica.<br />Pen. e Sic: C; ancora nell'It. di NE dal Triest. ai C. Euganei, Treni, e V. Isarco, Poschiavo. Il limite sett. decorre lungo la Via Emilia dall'Adriatico a Parma e quindi da Firenze a Massa ed al Tirreno.<br /><br /><strong>Variab.</strong> - Le fg. sup. hanno segm. più stretti ed allungati che le fg. inf. La sp. si presenta da noi con due areali del tutto disgiunti (Alpi Or.-Pen. e Sic): nel primo prevale una razza a segm. stretti, i sup. obcuneato-lineari (2-4 X 20-30 mm), con bordi quasi paralleli ed apice troncato-bilobo o mucronato (var. <em>kitaibeliana</em> Koch; <em>V. sordida</em> W. et K.); nel secondo si ha la razza a segm. larghi, obovati, oblanceolati o subrotondi (6-12 X 10-20 mm) e con vessillo spesso violaceo (var. <em>scopoliana</em> Koch); fra le due sono frequenti le forme di passaggio. Sull'Alburno è stata osservata una popolazione con calice a denti curvati verso l'alto.",2b74d5b51b1a3b501e22fa63e5faed31,704176,"Veccia farfallona","Pianta perenne erbacea","3-5 dm","Boschi degradati, cedui, siepi ed incolti.",0,1500,Maggio,Agosto,Scop.,,,"H scap",3852043,1709,
16751227,"Vicia calcarata subsp. triflora",Specie,,,,,,,,,,,,,,,,,,
641226,"Vicia calcarata subsp. calcarata",Specie,,,,,,,,,,,,,,,,,,
651225,"Vicia villosa subsp. varia",Specie,,,,,,,,,,,,,,,,,,
591224,"Vicia villosa subsp. villosa",Specie,,,,,,,,,,,,,,,,,,
611223,"Vicia dalmatica",Specie,"Simile a {t1692}, ma f. allungati, formanti un denso cespuglio; segm. lineari larghi 1-2 (2.5) mm; corolla rossastra; generalm. confusa con {t1692} e forme a fg. strette di {t1690}.<br /><br /> Segnalata genericam. per l'It.: da ricercare. - SE-Europ.",98c61c19c007f5141f01a1f6e90cc352,2420560,,,,,,,,,Kerner,,,,3852013,1693,
3571222,"Vicia tenuifolia",Specie,"Simile a {t1690}, ma fi. maggiori: calice di 6 mm (non raggiungente la metà della corolla), con dente inf. &lt; tubo; vessillo generalm. 13-17 mm; legume 5-8 X 20-35 mm.<br /><br />Eurasiat.<br />Segnalata in tutto il terr., ma spesso per errore e da verificare.<br /><br /><strong>Nota</strong> - <em>V. elegans</em> Guss. si distingue per le corolle di un bell'azzurro-violetto e le fg. a segm. lineari: vive in Sic, Cal. ed Is. minori vicine, nella fascia medit. (spesso litorale): merita di essere ulteriorm. studiata nel suo ambiente naturale. Le segnalazioni di {t1692} sono frequentissime, però in massima parte si riferiscono a popolazioni stenofille di {t1690}; in realtà le fg. a segm. stretti non sono un carattere sufficiente a riconoscere questa sp.: mantenendo quale criterio discriminante la lunghezza del vessillo, essa risulta in tutta It. perlomeno rara.",f286dcaa5723979f99d2445a1702a18d,703233,,,,"Boschi chiari e cedui.",0,1500,Maggio,Agosto,Roth,,,,3852012,1692,
10201221,"Vicia incana",Specie,"Simile a {t1690}, ma portam. più contratto, con internodi abbreviati; pelosità densa, data da un feltro di peli rossastri lunghi 0.4-0.6 mm, soprattutto sui f. e sui rachidi fogliari; fg. a 20-40 segm.; racemi a 20-40 fi.; calice con dente inf. lungo 1.3-1.5 volte il tubo.<br /><br />Euri-Medit.-W-Asiat.<br />Soprattutto nella fascia submediterranea (Querceti) ed anche in quella della lecceta. Probabilm. in tutto il terr., però al Nord R (la maggior parte delle segnalazioni si riferiscono a {t1690}); Pen., Sic, Sard. e Cors.: C.",f63a7db5489e7914e89d8351553033a5,1230178,,,,"Boschi, cedui.",0,600,Maggio,Agosto,Gouan,,,,3852011,1691,
6711220,"Vicia cracca",Specie,"Glabra o con peli sparsi sul f.; fg. a 10-24 segm.; racemi 10-30-flori; calice con tubo di 2.5 mm e dente inf. (il più allungato) lungo 2.5-3 mm; vessillo 10-12 mm; legume 4-6 X 10-25 mm.<br /><br />Eurasiat. divenuta Circumbor.<br />Soprattutto nella fascia di vegetazione del bosco caducif (querceti, faggete). Rappresenta il tipo assolutam. prevalente al Nord nella Pad., Alpi: C; ancora nella Pen. (soprattutto sui ril.) fino alla Sila e Cors.",33591a27876ebb8bd505763fecfa88f3,704171,,,,"Prati, ruderi.",0,1500,Maggio,Agosto,Linneo,,,,3852010,1690,
5831219,"Vicia sativa",Gruppo,"La classificazione di questo gr. è controversa: già Linneo vi riconobbe parecchie sp. che in individui «tipici» sono ben individuabili, però la successiva scoperta di frequenti intermedi, spesso di provata origine ibrida, ha indotto molti AA. recenti a considerare tutto il gr. come una sola sp. altam. polimorfa. Si confrontano così due opinioni e. cioè, (a) una sp. con 3-6 sottosp. (Rouy, Asch. et Gr., Hegi, Ball in FI. Europ.) oppure (b) 3-6 sp. molto affini fra loro (Nyman, Komarov); meno felice appare la soluzione scelta da Fiori (una sp. con 15 var.). per la riduzione ad un unico livello tassonomico di entità con valore specifico o sottospecifico (es. var. <em>nemoralis</em> Pers.). La recente indagine citosistematica di Mettin e Hanelt. Die Kuhur-pflanze 12: 163 (1964), pur chiarendo nelle linee generali i rapporti fra le singole entità, non fornisce elementi decisivi per una scelta nell'uno o nell'altro senso. Questi AA. si pronunciano per l'interpretazione del gr. come costituito da 6 sp. indipendenti, ciascuna tipizzabile come morfologia e corologia, con un proprio cariotipo, e separata da sterilità più o meno elevata (mai completa!) rispetto alle altre. Quest'opinione, benché autorevolissima, non ci sembra tuttavia completam. accettabile per lo stretto rapporto filogenetico fra le subsp. (a) e (b), la prima delle quali verosimilm. non esisterebbe senza l'opera dell'uomo: trattandosi di un prodotto artificiale, reibridabile con la presunta forma originale, essa appare meglio sistemata come subsp., il che d'altronde impone un analogo trattam. anche per altre entità del gruppo.<br />Il gr. presenta solo cariotipi diploidi; come primitivo viene ammesso (Mettin e Hanelt) 2n = 14, ancora conservato in {t1713} e {t1714}. Da questo si sarebbe differenziata una serie con 2n = 12 con la subsp. (b), spontanea in ambienti naturali, dalla quale si può presumere derivata la subsp. (a), coltivata o subspontanea in ambienti creati dall'uomo; terzo tipo con 2n = 10 è dato dalla subsp. (c); la posizione della subsp. (e) non è nota.<br />La domesticazione ha inizio con (d), già nota per i sepolcreti neolitici. La formazione di (a) come vera e propria pianta coltivata avviene probabilm. nel bacino Mediterraneo, forse in It., ed è già compiuta in epoca romana. Altre subsp. sono coltivate sporadicamente.<br /><br />F. ascendenti generalm. con peli appressati. Fg. (4-7 cm) con 10-14 (8-16) segm. obcuneati o quasi lineari (5-6 X 10-13, raram. 1 X 12 mm), mucronati, all'apice generalm. tronchi o retusi; cirro ramoso; stipole dentate, generalm. con una chiazza scura. Fi. isolati ovv. a 2(-4), subsessili all'ascella delle fg. sup.; calice con fauce perpendicolare all'asse e denti subeguali; corolla purpureo-violacea; legume da bruno a nero, glabro o ± pubescente; semi 6-12 con ilo occupante ⅙-⅕ della circonferenza.<br /><br />Fa eccezione una rara forma di {t1712} (b) che possiede f. fioriferi sotterranei: essa può venire distinta mediante la corolla lunga 18 mm al max. da {t1714}, che ha corolla lunga 22-25 mm.",,,,,"1-8 dm",,,,,,,,Annuale,,,,
31361218,"Vicia lathyroides",Specie,"F. ascendenti, puberuli. Fg. con 4-8 segm. lineari a strettam. ellittici; cirri generalm. semplici; stipole intere, verdi. Fi. isolati; calice con denti eguali fra loro e lunghi quanto il tubo; corolla azzurrina, 5-7 mm, sporgente appena oltre i denti calicini; semi tubercolati ed irregolarm. cubici.<br /><br />Euri-Medit.<br />In tutto il terr. (manca in Friuli e Marche), ma R ed incostante",7609aa1ed1469bbca4f8957ee3aa48d4,703210,"Veccia serena",,"1-4 dm","Incolti aridi, vigne.",0,1000,Marzo,Aprile,Linneo,,Annuale,"T scap",3852047,1715,
5781217,"Vicia narbonensis",Specie,"F. ingrossati, tubulosi, striati (diam. 2-3 mm), con peli patenti. Fg. (4-7 cm) con 4-6 segm. obovati (1-2 X 2-3 cm), ispidi; cirro ramoso nelle fg. sup.; stipole 5 X 10-15 mm, profondam. dentate. Fi. 1-4 in racemo abbreviato (1 cm); calice 6-8 mm con tubo &gt; denti; corolla por-porino-scura, 15-18 mm; legume (1-1.5 X 3-7 cm) con 4-8 semi.<br /><br />Euri-Medit.<br />Lig., Pen. (verso N fino alla Via Emilia), Sic, Sard. e Cors.: C; nell'It. Sett.: R (Triest., C. Eug., Prealpi Lomb., Piem. nelle Langhe, Monferrato, V. Susa); manca nella Pad. e Trent.<br /><strong>Variab.</strong> - Si presenta con fg. a segm. interi e stipole dentellate, oppure a segm. seghettati e stipole laciniate ( <em>V. serratifolia</em> Jacq.), però si tratta di forme collegate da intermedi.",28f9e08536216cc7c52e5b058e10f8e5,703218,"Veccia selvatica",,"2-6 dm","Incolti, orti, colture, un tempo anche colt. come foraggio.",0,1000,Aprile,Giugno,Linneo,,Annuale,"T scap",3852054,1721,
10011216,"Vicia sepium",Specie,"F. scandente, glabro, tetragonale e quasi bialato, un po' a zig-zag. Fg. con 6-12 segm. lanceolati (i maggiori di 9-15 x 22-30 mm), troncato-aristati all'apice; viticcio terminale; stipole (1.5 X 6 mm) semisagittate con anello scuro al centro (nettario). Racemi 2-4-flori &lt; fg., all'apice del f.; calice 5 mm, porporino; corolla screziata in azzurro e violetto, 12-15 mm; legume nero, 6-8 X 20-30 mm; semi 4-7, con ilo occupante ⅔ della circonferenza.<br /><br />Euro-sib.<br />Alpi: C; App. ed altri ril. della Pen. fino alla Sila, Sic. (Etna) e Sard.: R; manca nella Pad. ed in Puglia.<br /><strong>Variab.</strong> - Cfr. Chrtkova-Zertova, Folta geo-bot. phytotax. 4: 303 (1969).",79f3b4446a7ed46f3cacaba3f60516a0,703228,"Veccia silvana","Pianta perenne erbacea","4-12 dm.","Boschi montani (soprattutto faggete) degradati, schiarite, cedui, prati ombrosi e freschi.",100,2000,Giugno,Luglio,,,,"H scap",3852042,1708,
9521215,"Vicia peregrina",Specie,"F. glabri striati. Fg. (2-5 cm) con segm. lineari (1-2 x 10-22 mm), all'apice troncati e terminanti con un mucrone centrale e due denti divergenti; cirri per lo più nelle fg. sup.; stipole (3-4 mm) lineari-laciniate. Fi. isolati su peduncoli di 3-5 mm; calice 7-9 mm con fauci oblique a base gozzuta; corolla purpurea 14-16 mm; legume sparsam. pubescente (8-10 X 25-35 mm) con 4-7 semi.<br /><br />Medit.-Turan.<br />In tutto il terr. (manca in Cors.): C nell'area medit., R nell'It. Sett.",1f1806205e1450e7ed9317e02ed473d3,703223,"Veccia smussata",,"2-4 dm","Incolti aridi, campi.",0,1200,Marzo,Maggio,Linneo,,Annuale,"T scap",3852049,1716,
6741214,"Vicia lutea",Specie,"F. ascendenti o eretti, poco ramosi, con angoli costati e quasi quadrangolari; peli patenti rossastri di 1-1.5 mm; fg. regolami, distiche (3-6 cm) con segm. lineari-lanceo-lati (1.5-3 X 10-16 mm), mucronati; cirri ramosi; stipole lesiniformi 1-3 mm, per lo più intere. Fi. 1-2, subsessili; calice (7-8 mm) gozzuto, con fauce obliqua e denti inf. &gt; sup.; corolla 18-22 mm; legume 1 X 2-4 cm.<br /><br />Euri-Medit.<br />Lig., Pen., Sic, Sard. e molte Is. minori: C: nel resto dell'It. Sett.: R, dal Triest. agli Euganei, Prealpi Lomb., V. Aosta, Ivrea, Cuneese, Langhe ed abbondante a S del Po.",a55a8c8cc9fc9154353705245905db16,703213,"Veccia gialla",,"1-5 dm","Incolti, pascoli aridi, macchie e cedui (pref. silice)",0,800,Aprile,Maggio,Linneo,,Annuale,"T scap",3852051,1718,
8081213,"Vicia grandiflora",Gruppo,"Tra le specie a fi. solitari si distinguono per la corolla di grandi dimensioni, gialla screziata di scuro; si tratta di specie dei boschi degradati e degli incolti.",,,,,,,,,,,,,,,,,
2171212,"Vicia melanops",Specie,"F. striati, glabri. Fg. (5-8 cm) con 6-10 segm. ellittici (7-13 X 10-20 mm) troncati e mucronati all'apice; cirri ramosi; stipole 2x7 mm, le inf. con denti acuti. Fi. 1-4 su peduncoli di 1-3 mm; calice gozzuto (1 cm) con fauce obliqua e denti inf. &gt; dei sup.; corolla giallo-verdastra con l'apice macchiato di scuro, 18-21 mm; legume (1 X 2-5 cm) con 4-7 semi.<br /><br />S-Europ.<br />It..- Merid. e Sic: C; di qui irradia verso Nord sul versante tirrenico fino a Firenze; Riviera (in terr. frane); segnalata ancora a Bologna ed avv. a Genova e Trieste.",45998c9401dde2e0d68cc19850612c03,704177,"Veccia macchiata",,"3-5 dm","Incolti, cedui, siepi.",0,900,Aprile,Maggio,"S. et S.",,Annuale,"T scap",3852050,1717,
7461211,"Vicia faba",Specie,"Simile a {t1721}, ma più robusta; f. diam. 4-5 mm; fg. con generalm. 3-4 segm. di 2-4 X 3-6 cm; stipole ovate ( 1-1.5 cm), dentellate; cirri mancanti; calice di 10-13 mm; corolla di 18-24 mm; legume 1-2(-4) X 4-8(-10) cm; semi ± compressi (2-3 cm).<br /><br />Origine dubbia.<br />Coltiv. in tutto il terr. (soprattutto nell'It. Centr.) e subspont.<br /><br /><strong>Storia</strong> - L'origine della fava è controversa. Semi di fava sono noti da seplolcreti preistorici (tardo neolitico, età del bronzo) a Troia, in Egitto, in Italia e Spagna. Il nome, di eguale derivazione in quasi tutte le lingue fa ritenere verosimile un'origine monofiletica (it. fava, frane, fève, castigl. hava, ted. Bohne, slov. bob) e si ritiene di origine ligure-etnisca, oppure affine al gr. phàgein ( = mangiare) ovv. al semitico antico bahar. Secondo la tradizione {t1722} sarebbe derivata da {t1721} per colture avviate nel Nordafrica o nella regione Caspia; questo però appare poco verosimile, perché i più antichi reperti hanno semi di dimensioni inferiori a quelle oggi normali in razze selvatiche di {t1721}. Forse la forma originaria è effettivamente <em>V. faba</em> L. var. pliniana Kòrnicke. che pare sia spontanea in Algeria, come supposto dal Trabut.<br />Per millenni la fava fu cibo fondamentale per le classi più povere, soprattutto in Italia; come tale rimane in innumerevoli aspetti del folclore, del costume, della letteratura, anche nel comune nome romano «Fabius». Oggi la coltura è in declino e si mantiene soprattutto nell'It. Centr.",a5f2dd1d482f929ffc087b2df6e54a3a,703202,Fava,,"2-8 dm","Presso i coltivi.",0,1500,Marzo,Maggio,Linneo,,Annuale,"T scap",3852055,1722,
17131210,"Vicia hybrida",Specie,"F. strisciante, semplice o ramificato alla base, con pubescenza appressata. Fg. con 10-12 segm. ellittico-troncati oppure obcuneati i maggiori di 4 X 10 mm, con apice smarginato e mucronato; cirro presente; stipole inf. con un dente basale, le sup. intere. Fi. isolati, sessili, all'ascella delle fg. sup.: calice con tubo di 4 mm e denti ineguali di 2-3 mm; corolla gialla con vessillo spatolato (18-30 mm) smarginato, barbato sul dorso; legume peloso 1 X 2-4 cm; semi 5-6.<br /><br />Euri-Medit.<br />Lig., Pen., Sic, Sard. e Cors.: C; verso N fino a Ravenna, Bologna, Firenze, Lucca, Sarzana, Langhe, inoltre nel Triest., C. Euganei, C. Tic.<br /><br /><strong>Variab.</strong> - Il vessillo è per lo più di 9-11 X 20-23 mm, talora solo di 15-18 mm, oppure anche ( <em>V. spuria</em> Raf.) 13 X 25 mm ed oltre, però si tratta di forme incostanti collegate da intermedi.",53d42021f2c6f2c27880573a80609c19,703207,"Veccia pelona",,"2-4 dm","Incolti, siepi, anche nei campi.",0,1000,Marzo,Aprile,Linneo,,Annuale,"T scap",3852052,1719,
10661209,"Vicia pannonica",Specie,"F. scanalato, generalm. peloso. Fg. 2-5 cm con 12-18 segm. lineari a obcuneati (2-6 X 10-20 mm); cirri presenti; stipole intere, maculate. Fi. (l-)2-4 subsessili; calice con fauce obliqua: corolla 15-20 mm; legume 1 X 2-3 cm: semi 2-8.<br /><br />Euri-Medit.<br />It. Sett. e Centr., Sic: R.",51e5a5ec46c1b16b6467e966d723de58,703221,"Veccia ungherese",,"1-5 dm","Colture (infestante), incolti, siepi.",0,800,Aprile,Giugno,Crantz,,Annuale,"T scap",3852045,1711,
4921208,"Vicia pubescens",Specie,"F. prostrato-ascendenti, angolosi, finem. pubescenti. Fg. (2-7 cm) con 8-10 segm. strettam. ellittici (1.5-4 X 9-17 mm), ottusi all'apice; cirro ramoso; stipole lineari intere (3 mm). Racemo (1-)3-7-floro con peduncolo &gt; fg.; calice 3 mm con dente inf. &gt; tubo; corolla biancastra, 5-7 mm; legume glabro (2.5 X 10-12 mm) con 4-6 semi; ilo ⅒-⅟₁₂ della circonferenza.<br /><br />Euri-Medit.<br />In tutta l'area mediterranea nella Pen., Sic, Sard., Cors.: R.; limite sett.: Lig. -Versilia - Lucca - Firenze - Maremma -Lazio - Teramo.",8395f84fef0c24969081b86f7864b8a7,703225,"Veccia pubescente",,"2-5 dm","Campi, pascoli aridi.",0,800,Marzo,Maggio,"(DC.) Link ",,Annuale,"T scap",3852037,1706,
7361207,"Vicia tetrasperma",Specie,"Simile a {t1704}, ma racemi 1-2-flori. lunghi circa quanto la fg., senza resta; legume 3-5 X 9-16 mm; semi generalm. 4 con ilo occupante ⅕ della circonferenza.<br /><br />Paleotemp. divenuta Cosmop.<br />In tutto il terr.: R.",6c0d238d6cb53e8c5737da4b322a0714,703234,"Veccia a 4 semi",,"1-5 dm","Infestante le colture di cereali (debolm. acidofila)",0,1200,Aprile,Giugno,"(L.) Schreber",,Annuale,"T scap",3852036,1705,
4541206,"Vicia tenuissima",Specie,"F. ascendenti, gracili, subglabri. Fg. (2-3 cm) a 4-8 segm. lineari (1 X 8-15 mm), acutissimi e mucronulati; stipole lineari (3 mm), intere; cirri spesso semplici. Racemi (1-)2-5-flori, lunghi 2-3 volte la fg., terminanti con una resta di 2-3 mm; calice 3 mm; corolla pallida (quasi bianca), 5-7 mm; legume 2-3 X 8-12 mm; semi 4-6, con ilo occupante ⅟₁₂-⅛ della circonferenza.<br /><br />Euri-Medit.<br />Pen., Sic e Sard.: C; It. Sett. nel Triest., Trevis., C. Eug., Bergam. e Nizz.: R.",392123f39913a75f80439f0349f95ab8,,"Veccia gracile",,,"Incolti, siepi, macchie.",0,1000,Marzo,Maggio,"(Bieb.) Sch. et Th.",,Annuale,"T scap",3852035,1704,
6831205,"Vicia disperma",Specie,"Simile a {t1702}, ma calice con denti ineguali; corolla purpurea; legume bruno (6-7 X 12-20 mm).<br /><br />W-Medit.<br />Lig., Pen. (manca in Lazio?), Sic, Sard. e Cors.: R. Verso N raggiunge la Via Emilia; anche sui C. Euganei.",29bbec21c178e919e9bb74b047ef8858,703199,"Veccia a 2 semi",,"1-5 dm","Incolti, pascoli aridi (pref. silice)",0,1400,Marzo,Maggio,DC.,,Annuale,"T scap",3852034,1703,
4251204,"Vicia altissima",Specie,"Simile a {t1685}, ma fg. con segm. più larghi (5-9 X 10-20 mm); calice con denti &lt; tubo; corolla bianca con vessillo venato di azzurro; semi con ilo occupante ⅒ della circonferenza.<br /><br />W-Medit.<br />Tosc, in Maremma, Gaeta, Napol., Sic, Sard., Cors., Gorgona, Montecristo: R.",f13ed8985f8ee36bfdca5b12dbdb07b2,704164,,"Pianta perenne erbacea","10-20 cm","Cedui, siepi.",0,600,Maggio,Giugno,Desf.,,,"H scap",3852019,1686,
4661203,"Vicia dumetorum",Specie,"F. eretti, striati e spesso subalati, glabri. Fg. (5-10 cm) con 4-8 segm. ellitti-co-romboidali (9-18 X 20-35 mm); cirri ramosi; stipole (5-8 mm) dentellate. Racemi 3-7-flori.su peduncoli di 3-6 cm; calice (6 mm), gozzuto, con fauce obliqua e denti di 1 mm; corolla porporina, 12-18 mm; legume (8 X 30-50 mm) con 6-10 semi.<br /><br />Eurosiber.<br />Sett. sul margine merid. delle A Ipi e nelle valli aride dal Carso Triest. alla V. Susa, Pen. (sui ril.) dall'App. Tosco-E-mil. alla Basii. (Muro): R.",dfd269afc2c217f21173306695425bfa,704175,"Veccia boschiva","Pianta perenne erbacea","3-8 dm","Cedui, siepi",0,1000,Maggio,Giugno,Linneo,,,"H scap",3852020,1683,
6941202,"Vicia sylvatica",Specie,"F. scandenti, striati e spesso arrossati; un po' zigzaganti. Fg. (5-15 cm) regolarm. alterne con 12-18 segm. ellittici (5-8 X 13-20 mm) ed aristulati; cirro presente; stipole (5-15 mm) con lobo inf. semicircolare, denti aristiformi raggianti e porzione apicale triangolare, subintera. Racemi ± 20-flori lunghi fino a 25 cm; peduncoli di 3 mm; calice con tubo di 5 mm, screziato in violetto, e denti ineguali di 1-3 mm; corolla bianca con vessillo venato di violetto, 13-18 mm; legume 0.5-1 X 2-3 cm con 4-5 semi.<br /><br />Eurosib.<br />Alpi or.: C; Alpi occ. ed App. Sett. (sul versante N): R; nel secolo scorso anche pr. Pisa, Lucca e Roma (?).",747a03a3a2e96d2ceab411ab69ac3abc,704190,"Veccia silvana","Pianta perenne erbacea","5-15 dm","Schiarite dei boschi montani e subalpini (faggete, abetine).",0,1600,Giugno,Agosto,Linneo,,,"H scap",3852016,1687,
8891201,"Vicia onobrychioides",Specie,"F. ascendente, angoloso, subglabro. Fg. (3-6 cm) a 10-16 segm. lanceola-to-acuti (3-4 X 11-16 mm); cirri ramosi; stipole delle fg. medie a Semicerchio (4-8 mm), con 4-8 denti raggiati. Racemi 5-10-fiori con peduncoli &gt; fg. ascellante; calice con tubo di 3-4 mm e denti ineguali di 1-2 mm; corolla in-tensam. violetta, 15-20 mm; legume 0.6-1 X 3-4 cm; semi 6-10 con ilo occupante ¼-⅓ della circonferenza.<br /><br />Medit.-Mont.<br />Alpi Piem. (dalla V. Aosta al Cuneese), App. Lig., Tose. (Lucchese), App. Centr., Garg. e Basii: R; Istria, ma solo in terr. jugoslavo.",938feff37dcbbc1f7379043e213ede8f,703220,"Veccia astra-galina","Pianta perenne erbacea","3-8 dm","Prati aridi, cedui, siepi.",0,1500,Maggio,Giugno,Linneo,,,"H scap",3852018,1685,
7901200,"Vicia serinica",Specie,"Pianta con pelosità lanosa grigiastra. Fg. con 8-20 segm. lineari (3 X 25-30 mm); cirri ramosi; stipole lanceolate, intere. Racemi 4-10-flori ≥ fg.; calice 10 mm, con denti subeguali fra loro; corolla (20 mm) bianca venata di violetto, purpurea all'apice della carena; legume 1 X 2-3 cm.<br /><br />Endem.<br />Basil, nel gruppo del Sirino sul M. Papa: R. - Bibl.: Caputo G., Delpinoa 8/9: 65-74 (1968). Areale a pag. 665.",096a79b0d8c0322ea85ef9f9ef43c968,704186,"Veccia del Monte Serino","Pianta perenne erbacea","2-4 dm","Pascoli montani",1600,1800,Marzo,Marzo,Uechtr.,"Specie endemica",,"H scap",3852008,1680,
6471199,"Vicia cassubica",Specie,"F. angolosi, sparsam. pubescenti. Fg. (5-12 cm) con 16-24 segm. strettam. ellittici (5-7 X 12-20 mm), arrotondati all'apice; cirri ramosi; stipole lineari, generalm. intere. Racemi 5-15-flori, più brevi delle fg.; calice a denti un po' diseguali; corolla purpurea o blu, chiara sulle ali e carena, 9-12 mm; legume 6-8 X 15-25 mm; semi 1-3 con ilo occupante ⅓ della circonferenza.<br /><br />Centro-Europ-Caucas.<br />Lig., Pen. (verso N fino alla Via Emilia; manca in Umbria) e Sic: R; It. Sett. (Trìest., Goriz., Montello, C. Euganei, Tirolo Merid. da Bressanone a Merano, Piem.) sporadica e spesso confusa con le sp. vicine.<br /><br />1 Popolaz. slava della Prussia orient.",65976d359fd0bb66e091fc7a4c398118,704170,"Veccia dei Kassubi","Pianta perenne erbacea","3-8 dm","Boschi di latif. e conifere.",0,1300,Maggio,Luglio,Linneo,,,"H scap",3852015,1681,
8921198,"Vicia cracca",Gruppo,"F. scandente, striato. Fg. (5-10 cm) con asse incurvato e segm. strettam. lanceolati (3-6 X 15-25 mm), mucronulati; viticcio ramoso; stipole (4-9 mm), divise in 2 lacinie falciformi intere. Racemi 10-40-flori, lunghi circa quanto le fg.; calice a fauce obliqua a denti ineguali, non raggiungenti la metà della corolla, questa blu-celeste, spesso anche violetta o purpurea, raram. chiara o quasi bianca (nel secco anche giallastra); semi 2-6, con ilo occupante ⅕-⅓ della circonferenza.<br />Gruppo di specie strettam. collegate e di difficile discriminazione; i dati della letteratura vanno riesaminati criticamente e la distribuzione in Italia va precisata. Per la determinazione, le misure vanno riferite ai fi. meglio sviluppati ed a legumi completam. maturi; le lunghezze relative di lembo ed unghia del vessillo vanno rilevate sul fresco.",,,"Veccia montanina","Pianta perenne erbacea","4-12 dm",,,,,,,,,"H scap",,,
9531197,"Vicia pisiformis",Specie,"Pianta glabra. F. 1-2 dm, con 6-10 segm. grossi, ovali o subrotondi (1-4 X 1-6 cm), gli inf. ravvicinati alle stipole; cirro ramoso; stipole dentellate. Racemi lunghi ± quanto le fg.; calice con denti diseguali; corolla giallo-sulfurea; vessillo 13-15(-20) mm; legume 6-9 X 25-40 mm; semi 6-7, con ilo occupante ½ della circonferenza.<br /><br />Centro-Europ.-Caucas.<br />Alpi, dal Vicent. alla V. Susa, Mantov., Monferrato, App. Sett. pr. Voghera (Godiasco) e Cesena (Polenta) e Lazio a S. Cesareo: R.",a97c367868380e7e56257d0195d7284c,704184,"Veccia pisellina",,"1-2 m","Boschi di latif. (acidof.)",0,1000,Maggio,Giugno,Linneo,,,"H scap",3852006,1684,
6891196,"Vicia articulata",Specie,"Simile a {t1698} (a), ma glabra; fg. con segm. lineari-spatolati (1-4 X 10-25 mm); stipole diseguali, l'una lineare intera e l'altra semicircolare con 8-17 lacinie raggianti a ventaglio; calice a denti ± eguali; corolla biancastra soffusa d'azzurro; semi 2-4 con ilo occupante ⅒ della circonferenza.<br /><br />S. Medit.<br />Pen. (verso N fino all'Arno e Garg.), Sic, Sard. e piccole Is. tirreniche: R; ancora pr. Macerata ed avv. a Genova.",3748d666bd0f23c0cb25ec79794bde30,703193,"Veccia raggiante",,"2-6 dm","Infestante le colture e negli incolti aridi.",0,600,Maggio,Giugno,Hornem.,,Annuale,"T scap",3852027,1699,
