id,name,taxa_kind_id_name,description,col_id,eol_id,Nome Italiano,Portamento,Altezza,Tipo di vegetazione,Limite altitudinale inferiore,Limite altitudinale superiore,Inizio fioritura,Fine fioritura,Autore,Diffusione,Ciclo riproduttivo,Forma biologica,Codifica numerica,Progressivo
"359","Micromeria microphylla","Specie","F. filiformi, prostrati o ascendenti, con peli patenti 0.5 mm. Fg. inf. lanceolate (2x6 mm) a ovate (4 X 6 mm). Fi. appaiati all'ascella delle fg. sup.; peduncoli 2-3 mm; bratteole 0.5-1.5 mm; calice con tubo di 2-2.5 mm e denti lesiniformi di 1.5-2 mm, irti di peli patenti; corolla purpurea, 4-5 mm.</p>
Puglia (da Andria alla.costa neretina ed Otranto), Sic. MeridfEgadi, Malta ed Is. Pelagie: RR. Segnalata anche a Creta e Scarpanto, però quivi proba-bilm. si tratta di piante differenti.","eeaf96ec34884f8e0db8839345b57257","5377838","Issopo a foglie minuscole","Cespuglio","5-15 cm","","0","500","Aprile","Maggio","(D'Urv.) Bentham","Specie endemica","","","",""
"358","Micromeria filiformis","Specie"," F. legnosi, filiformi. Fg. coriacee 1-5 mm, le inf. ± ovate. Fi. a 2(4) all'asc. di fg. bratteati; calice con tubo di 1.8-2 mm e denti lesiniformi di 0.5-0.8 mm; corolla bianca 4-5 mm.</p>
<strong>Osserv.</strong> - Le due subsp. sono nettam. differenziate, sia come caratteri morfologici che come distribuzione ed ecologia e meglio meriterebbero di venire trattate a livello specifico. <em>M. filiformis</em> (Aiton) Bentham intesa in senso stretto è pianta delle Baleari, che vive su pietre in ambienti rupestri calcarei aridissimi o ombrosi; <em>M. cordata</em> (Moris) Moris è pianta di Sardegna, accantonata sulle rupi di calcare mesozoico; la stirpe della Corsica infine sembra distinta rispetto ad entrambe e vive su calcari miocenici e scisti (Valsecchi, /. cit).","1af31e902d98d97eb82307034a5c241d","5377762","Issopo di corsica","Cespuglio","2-5 cm","Rupi calc, o scistose","0","800","Maggio","Agosto","(Aiton) Bentham","","","","",""
"357","Satureja thymbra","Specie","F. eretti, rossastri, ramosi, con peli (0.5 mm) crespi bianchi inclinati verso il basso. Fg. ellittico-acuminate, le maggiori di 3-4 X 8-11 mm, ispide. Verticillastri subsferici (diam. 1.5 cm) spaziati; calice 4-6 mm con denti aristiformi; corolla rosea 8-12 mm.","880a1407164f1538d269ea9d58ba92c4","5373712","Santoreggia sarda","Cespuglio","","Rupi calcaree tufacee","0","600","Febbraio","Luglio","Linneo","","","","",""
"356","Micromeria thymifolia","Specie","F. prostrato-ascendenti, lignificati in basso, con pubescenza papillosa (0.1 mm). Fg. inf. strettam. ellittiche 6-7 X 14-23 mm, raram. ovate (9 X 13 mm) con picciuolo di 3-4 mm, le sup. progressi-vam. ridotte. Inflor. ramosa; bratteole 0.4-1 mm; calice con tubo di 2 mm e denti di 0.5-0.6 mm; corolla bianco-rosea con punti violetti, 7-8 mm.","4feaae484d177ce2b53569b9c5b8c9da","0","Issopo del carso","Cespuglio","15-30 cm","Rupi soleggiate, pietraie (calc)","","","Giugno","Agosto","(Scop.) Fritsch","","","","",""
"355","Micromeria fruticosa","Specie","Cespuglietto con rami bianco-tomentosi. Fg. lanceolate a ovate (2-7 X 6-15 min), punteggiate. Verticillastri 10-30flori; calice 2-4 mm con denti brevi, triangolari, più larghi che lunghi; corolla rosea pallida 6-8 mm.</p>
<strong>Nota</strong> - Indicata in It. di Duino pr. Trieste e di Manfredonia. La prima indicazione è fondata su un inserto dell'Erbario Centr. di Firenze, contenente esemplari di Duino sicuram. riferibili a 3200 ed esemplari di 3199 senza indicazione di località: è dunque da considerare erronea. Anche l'indicazione di Manfredonia è poco verosimile, nessuno vi ha osservato questa pianta di recente e neppure ne esistono esemplari nell'Erbario Centr.","b842fc5b36e9319e085110a6f73e72ce","0","Issopo garganico","Cespuglio","3-6 dm","Rupi calc","","","Giugno","Luglio","Druce","","","","",""
"354","Gruppo Micromeria graeca","Specie","Pianta con profumo gradevole di Citronella. F. legnosi contorti alla base, con rami fioriferi ascendenti, semplici. Fg. inf. ovali-lanceolate (4-5 X 9-10 mm), spesso acuminate, con margine intero talora-revoluto; fg. bratteali progressivam. lineari, di 1 X 9-11(-20) mm. Verticillastri densi o distanziati con numero vario di fi.; bratteole 1-2.5 mm; calice 3-7 mm; corolla roseo-purpurea 6-9 mm.</p>
<strong>Note.</strong> Gruppo intricatissimo, perché i caratteri morfologici sono variabili, ed è difficile distinguere fra quelli che variano in modo casuale, e che quindi sono privi di valore (anche se talvolta assai appariscenti), e quelli più costanti. Una sistemazione soddisfacente su base morfologica è stata data dal Briquet, manca invece uno studio più moderno, che permetta di interpretare l'evoluzione del gruppo ed il rango delle singole entità. L'inquadramento che viene qui dato alle specie e sottospecie finora note rappresenta solo un tentativo.","","","","Cespuglio","1-3 dm","Rupi, pietraie, incolti aridi e sassosi","","","","","","","","","",""
"353","Micromeria juliana","Specie","","","","","","","","","","","","","","","","",""
"352","Satureja cuneifolia","Specie","F. grigio-biancastri; rami giovani con tomento bianco appressato. Fg. cauline oblanceolato-spatolate (2-3 X 5-9 mm), con peli uncinati; fg. dei getti sterili ellittiche, 4-6 X 8-12 mm. Racemi densi; fi. subsessili; calice con tubo di 2.8-3 mm e denti di 1-1.5 mm; corolla rosea 7-8 mm.","336971fccd5ee4c4495710079d4d011b","5373348","Satureja pugliese","Cespuglio","2-4 dm","Pascoli aridi, rupi (calc)","0","600","Giugno","Agosto","Ten.","","","","",""
"351","Satureja subspicata","Specie","Pianta dal profumo fragrante, come d'acqua di Colonia (!). Simile a 3195, ma f. glabro o raram. pubescente solo su facce opposte; fg. 3-4 X 20-25 mm, generalm. glabre; calice con tubo di 3.5-4.5 mm, denti sup. ricurvi (1 mm) e denti inf. diritti (2.5 mm); corolla violetto-liliacina con tubo di 9 mm, labbro sup. 3 mm, labbro inf. 5 mm.</p>
<strong>Nota</strong> - Generalm. riunita come var. o subsp. a <em>Satureja montana</em>, dalla quale si distingue per caratteri vistosi e costanti. Sul Carso Triest. <em>Satureja montana</em> e <em>Satureja subspicata</em> si presentano assieme, senza mostrare alcuna tendenza a produrre individui ibridi o comunque, di aspetto intermedio; anche l'ecologia è diversa, essendo <em>Satureja montana</em> (b) specie submediterranea (fascia del querceto caducifoglio) e <em>Satureja subspicata</em> specie montana (fascia della faggeta). <em>Satureja subspicata</em> è segnalata ancora in Abr. alla Grotta delle Vacche pr. Lama dei Peligni. Le popolazioni italiane di <em>Satureja subspicata</em> vanno incluse nella subsp. liburnica Silic.","e023c865b774f7295132867a21074e45","5373691","Satureja lillacina","Cespuglio","1-4 dm","Prati aridi submontani (calc)","300","600","Agosto","Settembre","Bartl.","","","","",""
"350","Satureja montana","Specie","Pianta di odore aromatico (!). F. subtetragoni, pubescenti tutt'attorno, legnosi alla base. Fg. lineari-lanceolate, le inf. di 2-3 X 10-25 mm, setolose sul margine (soprattutto alla base) e sparsam. ghiandolose, generalm. all'asc. con un fascetta di 2-8 fg. ridotte (o raram. un ramo breve). Verticillastri con 2-3 raram. più fi.; corolla roseo-pallida con tubo di 3-4 mm, labbro sup. 4-5 mm, rosso-scuro, labbro inf. 3 mm con punti violetti.","9968434ef1f7d6f292aab76efd46d10c","485130","Santoreggia montana","Cespuglio","2-5 dm","Prati aridi steppici su calc. e serpentini","0","1300","Luglio","Settembre","Linneo","","","","",""
"349","Satureja hortensis","Specie","Pianta con profumo aromatico gradevole e generalm. ± colorata in violetto. F. eretto, ramoso-corimboso. Fg. lineari-lanceolate (2-4 X 10-25 mm), le sup. lineari, intere. Verticillastri 2-5flo-ri all'asc. di fg. ± normali più lunghe di essi; calice campanulato 3-4 mm con denti lunghi circa quanto il tubo; corolla liliacina o ± sbiadita 4-7 mm.","1f008ba9ab5b6c82fc8b88fed8a7027b","579694","Satureja domestica","","10-30 cm","Incolti aridi, muri (calc)","0","1300","Giugno","Settembre","Linneo","","Annuale","","",""
"348","Melissa romana","Specie","Simile a <em>Melissa officinalis</em>, ma con odore sgradevole; generami, più densam. villosa; fg. in massima parte (anche le fior.) con base troncata o cuoriforme, grigio-tomentose di sotto; calice frutt. con dente centr. del labbro sup. ridottissimo.<br /><strong>Nota</strong> - Rappresenta probabilm. un caso di gigantismo per poliploidia (2n = 64), derivato dalla prec. (2n = 32): però sembra ben stabilizzata e quando <em>Melissa officinalis</em> cresce nelle vicinanze (come ad Ischia) non tende a dare prole di aspetto intermedio. Intorno a Roma e nelle Marche è assai diffusa, tuttavia negli ultimi anni sembra in regresso (Montelucci, in Hit.).","c16bd4adeec937722c589f9e41712947","40506260","Melissa selvatica","Pianta perenne erbacea","","Incolti ombrosi, siepi.","0","800","Giugno","Agosto","Miller","","","","",""
"347","Melissa officinalis","Specie","Pianta di odore gradevole di limone (!). Rz. orizzontale; f. eretti, ampiam. ramosi, sugli spigoli con setole patenti di 6-13 mm, ai nodi formanti ciuffi biancastri nel resto ± glabri. Fg. sparsam. pelose, con picciuolo di 2-3 cm e lamina ovata (3-4 X 4-5 cm) con base ottusa (le inf. spesso cuoriformi) e 6-14 denti arrotondati per lato. Verticillastri 2flori all'ascella di fg. normali; bratteole lanceolate 1.5-2 X 3-7 mm, intere; peduncoli 2-4 mm e fi. nutanti; calice 6-9 mm, alla frutt. con dente centr. del labbro sup. ben sviluppato; corolla giallastra, dopo la fecon-daz. bianca o rosea, 10-12 mm.</p>
<strong>Nota</strong> - Pianta aromatica soprattutto per usi medicinali, di origine asiatica, ma introdotta in It. già nell'antichità. Coltiv. negli orti, era mantenuta in condizioni di subspontaneità<br />in tutto il terr.; ora per il crescente disinteresse all'erboristeria, la coltura si è ridotta ed allo stato spontaneo 3191 è quasi ovunque scomparsa.","063d3dce9c1433400653f16a9bf8a6d5","582374"," Citronella, Cedronella, Erba Limona","Pianta perenne erbacea","5-8 dm","Incolti, ruderi, spesso colt. ed inselvat.","0","1000","Maggio","Agosto","Linneo","","","","",""
"346","Prunella hyssopifolia","Specie","Simile a <em>Prunella vulgaris</em>, ma subglabra; fg. lanceolate di 0.3-1 X 2-6 cm, interissime, lnervie, un po' revolute sul bordo; corolla violetta, raram. pallida, 15-17 mm.","5013a92e7921303f2c104a2b12826f17","5373982","Prunella a foglie strette","Pianta perenne erbacea","1-4 dm","Pascoli aridi, pendii rupestri","100","800","Giugno","Settembre","Linneo","","","","",""
"345","Prunella grandiflora","Specie","Simile a <em>Prunella vulgaris</em>, ma fg. maggiori (picciuolo di 1-3 cm, lamina 20-24 X 45-70 mm), le sup. distanziate (almeno 1-2 cm) dalla base all'inflor.; brattee 18 X 16 mm generalm. violette; calice 11-13 mm; corolla (18-)24-26(-30) mm.","fe3fbe96aafc2f92117f8b9261192dfc","2894135","Prunella delle alpi","Pianta perenne erbacea","8-15 cm","","200","2400","Giugno","Agosto","Linneo (Scholler)","","","","",""
"344","Prunella vulgaris","Specie","Pianta ± pubescente (!). Rz. orizz. con f. ascendenti generalm. semplici. Fg. con picciuolo di 1 cm e lamina lanceolata di l-1.5(-4) X 2.5-5(-9) cm. intera o irregolarm. crenulata. Spiga cilindrica (2 X 4-5 cm) compatta avvolta alla base dalle 2 fg.^più elevate; brattee reniformi (9-12 X 6-9 mm, prolungate da un'appendice sottile di 3-5 mm); calice irto di peli patenti, 7 mm, con denti inf. lanceolati; corolla violetta con tubo di 7-8 mm e labbro sup. di 5 mm.</p>
<strong>Ibridi</strong> - 3187-3189, che da alcuni Autori sono considerate varietà di una stessa specie, si ibridano facilmente quando crescono assieme:<br />3187 X 3188 = X P. bicolor Beck<br />3187 X 3189 = X P. intermedia Link<br />3188 X 3189 = X P. spuria Stapf","83c767c06fb87ede052bc20f87b4c2cc","579652","Morella","","1-2 dm","Prati, pascoli, siepi, boscaglie","0","2000","Aprile","Ottobre","Linneo","","","","",""
"343","Prunella laciniata","Specie","Pianta densam. villosa per peli eretti (!). F. ascendenti, semplici. Fg. basali con picciuolo di 1.5-2 cm e lamina lanceolata (1 X 2-3.5 cm), intera; fg. cauline progressivam. incise a pennatopartite, quelle ascellanti l'inflor. lineari (3 X 30-50 mm), dentate. Inflor. cilindrica (2x4 cm) densa; brattee reniformi con lamina di 2 X 1 cm sormontata da un mucrone di 5-6 mm; calice 10 mm con denti inf. lineari-lanceolati; corolla giallo-pallida o biancastra con tubo di 10 mm, labbro sup. di 7 mm ed inf. di 5 mm.</p>
<strong>Variab.</strong> - Le fg. sup. sono incise, più raram. lobate, dentate o quasi intere.","73f74324f64df0964a9449c34699ebf5","579654","Prunella gialla","Pianta perenne erbacea","15-25 cm","Prati aridi e soleggiati","0","1400","Aprile","Agosto","Linneo","","","","",""
"342","Dracocephalum austriacum","Specie","F. eretto con peli lanosi addensati ai nodi. Fg. inf. divise in 3(5-7) lacinie lineari, le sup. generalm. semplici e convolute, quindi di aspetto lineare (1-1.5 X 18-25 mm). Verticillastri 2-4flori formanti un'inflor. cilindrica compatta; calice bilabiato, con tubo di 9 mm e denti di 6 mm, il sup. largo 3-4 volte gli altri; corolla azzurro-violetta 30-40 mm, con tubo incurvato.</p>
<strong>Nota</strong> - <em>Dracocephalum ruyschiana</em> e <em>Dracocephalum austriacum</em> sono specie in Europa rarissime e confinate nelle zone xerotermiche a clima continentale. Nevole (in Mitt. Naturf. Ver. Stmk. 46) ha formulato l'ipotesi che si tratti di specie terziarie, il cui areale successivam. si è contratto per le oscillazioni climatiche: questo può valere per l'area distributiva nel bacino pannonico e sarmatico, ma sulle Alpi bisogna ammettere che queste due sp. siano reimmigrate nel periodo caldo-arido susseguente all'ultima glaciazione. Becherer (in litt.) ha ricercato invano nel 1974 questa specie in V. Venosta, dove essa sembrerebbe ormai estinta. Mentre questa Flora era in bozze, una nuova località dì 3186 è stata scoperta da Lutterotti (1976) sul M. Malachin in Val di Non.","107e92e3251965e06a78ea03a96ce343","5374778","Melissa austriaca","Cespuglio","4-6 dm","Pendii aridi e rupestri, cedui (calc)","1300","2000","Giugno","Luglio","","","","","",""
"341","Dracocephalum ruyschiana","Specie","Simile a <em>Dracocephalum austriacum</em>, ma ± glabra; fg. intere lineari o lineari-lanceolate 3-5 X 30-40 mm; calice con tubo di 6-7 mm e denti 3-4 mm, subeguali fra loro; corolla 25-30 mm con tubo diritto.","93643efa47d51f94c877ba1427d5cbd6","2893770","Melissa di Ruysch","Cespuglio","1-3 dm","Pendii aridi","1300","2200","Luglio","Agosto","","","","","",""
"340","Glechoma hirsuta","Specie","Pianta simile a <em>Glechoma hederacea</em>, ma generalm. maggiore e con pelosità più densa; fg. con picciuolo di 3-4 mm e denti di 2-3.5 mm larghi alla base 0.3-0.5 mm; corolla 14-18 mm.","48ab7b0fd7f987f9411982228eea7f0c","5377349","Ellera terrestre pelosa","Pianta perenne erbacea","","","0","1000","Marzo","Giugno","W. et K.","","","","",""
"339","Glechoma sardoa","Specie","Simile a <em>Glechoma ederacea</em>, ma subglabra; peli bianchi alla base dei fi. assenti o poco sviluppati; calice con ghiandole sessili giallo-dorate, lucide di 0.06-0.07 mm e denti triangolari, alla base larghi 1.8-2 mm.","d05d13bf1b1e3d33768109d39b982cc8","5377425","Ellera terrestre di sardegna","","","Boscaglie, siepi, sorgenti.","500","1800","Aprile","Luglio","Bég.","Specie endemica","","","",""
"338","Glechoma hederacea","Specie","Pianta quasi inodore (!). F. prostrato-radicanti o ascendenti, 4 angolari, ± pubescenti. Fg. con picciuolo di 1.5 cm e lamina cordata o cuoriforme (20-35 X 18-30 mm), crenate, le sup. progressivam. sessili. Verticillastri 2-3 fiori e ± unilaterali; peduncolo 1-2 mm, inserito su un anello di peli bianchi patenti; bratteole 1-1.5 mm; calice (5.5-6.5 mm) con tubo di 4-5 mm e denti di 1.5-2 mm; corolla violacea, con tubo di 8 mm e labbra di 2-3 mm, l'inf. generalm. con macchie scure.</p>
<strong>Variab.</strong> - Si possono osservare individui quasi glabri o con pubescenza ± accentuata e con aspetto simile a <em>Glechoma hederacea</em>; verosimilm. gli ibridi <em>Glechoma hederacea</em> X <em>Glechoma hirsuta</em> sono comuni quando le due sp. crescono in aree contigue. <em>Glechoma hederacea</em> presenta solo raram. le caratteristiche ghiandole dorate, molto abbondanti (non solo sul calice!) in <em>Glechoma sardoa</em>. Popolazioni intermedie tra <em>Glechoma hederacea</em> e <em>Glechoma sardoa</em> si presentano sporadicam. e forse corrispondono a <em>G. heterophylla</em> Opiz.","98473b96c7ac32c2cfdc31d7b10d8445","483313","Ellera terrestre comune","Pianta perenne erbacea","","Boschi umidi, soprattutto ai bordi e nei cedui, di qui penetra nei prati stabili ed incolti erbosi f","0","1400","Marzo","Giugno","Linneo","","","","",""
"337","Nepeta nuda","Specie","Pianta glabra (!). F. eretto, 4angolare in alto generalm. violaceo e con rami co-rimbosi. Fg. cauline subsessili; lamina lanceolata (1.5-2 X 3-5 cm) con denti arrotondati sul bordo e base troncata. Inflor. ampiam. ramosa, alle dicotomie con fg. ridotte (7-12 mm); bratteole lineari 1.5 mm; calice con tubo 3-3.5 mm e denti subeguali di 1.0-1.3 mm; corolla violacea o biancastra 5-6 mm.","","","Gattaia glabra","","8-12 dm","","300","1600","Giugno","Luglio","Linneo","","","","",""
"336","Nepeta agrestis","Specie","Simile a <em>Nepeta nepetella</em>, ma fg. verdi subglabre e ± vischiose; verticillastri 3-5 fiori; corolla biancastra.","","","Gattaia di corsica","Cespuglio","3-6 dm","Rupi, greti, pietraie, freq. pr. i ricoveri degli armenti (silice)","800","1700","Giugno","Settembre","Loisel","Specie endemica","","","",""
"335","Nepeta nepetella","Specie","F. ascendenti, legnosi alla base con peli crespi di 0.2 mm. Fg. con picciuolo di 3-10 mm e lamina pubescente strettam. lanceolata di 3-6(-15) X 20-26(-48)mm con 5-6 denti profondi e acuti per lato e generalm. un fascetto ascellare. Verticillastri 4-6flori; fg. bratteali lanceola-to-acuminate (3-5 X 7-15 mm); bratteole lesiniformi 0.2-0.4 X 2-2.5 mm; calice con tubo di 4-6 mm e denti di 2-4 mm; corolla bianca (raram. rosea o violacea) 10-12 mm.","","","Gattaia italiana","Cespuglio","3-6 dm","","800","2200","Luglio","Agosto","Linneo","","","","",""
"334","Nepeta cataria","Specie","Pianta con odore gradevole di Menta (!). F. eretto, ramoso, vellutato, spesso arrossato alla base. Fg. grigio-pubescenti di sotto, subglabre di sopra, con picciuolo di 1-3 cm e lamina triangolare, cuoriforme alla base (1.5-3 X 2-6 cm), grossam. dentata sul bordo. Inflor. ramosa, con verticillastri ± distanziati, all'asc. di fg. simili alle normali, le sup. progressivam. ridotte; bratteole lanceolate-acuminate 0.6 X 2.5 mm; calice con tubo di 4 mm, fauce obliqua e denti di 1.5-2 mm; corolla bianca o li-liacino-pallida (8-10 mm), esternam. pubescente.</p>
<strong>Nota</strong> - Un tempo largam. impiegata come pianta medicinale, è dubbio se 3177 sia veram. spontanea da noi oppure solo introdotta dall'Oriente; il suo uso è oggi dimenticato, la coltura abbandonata e 3177 sta diventando ormai specie rara: questo sembrerebbe deporre contro il suo indigenato. L'epiteto cataria (nel Medio Evo anche Herba Cataria) deriva dal basso lat. cathus, perché il profumo attira i gatti (come 3102 e 3656).","","","Gattaia comune","Pianta perenne erbacea","5-15 dm","Incolti, ruderi, macerie, vecchi muri.","0","1200","Giugno","Agosto","Linneo","","","","",""
"333","Nepeta foliosa","Specie","Pianta vischiosa (!). F. eretto, 4angolare, con rami corimbosi; pelosità riflessa 0.3-0.5 mm. Fg. con picciuolo di 2-3 mm e lamina lanceolata (8-18 X 20-30 mm), grossam. dentata. Inflor. allungata (1-3 dm) con verticillastri distanziati, subsferici (2-3 cm); brattee fogliacee 1.5-3 cm; calice 7-9 mm con denti lunghi ⅓ del totale; corolla violacea o pallida sporgente di 3-4 mm.","","","Gattaia di sardegna","Pianta perenne erbacea","","","600","1300","Maggio","Luglio","Moris.","Specie endemica","","","",""
"332","Nepeta italica","Specie","F. eretti, ramosi in alto, pubescenti o lanosi. Fg. con picciuolo di 5-15 mm e lamina ovale-cuoriforme (1-3 cm), dentellata. Verticillastri inf. distanziati; brattee e bratteole lineari-lesiniformi (0.5-1.5 X 8-10, raram. 12 mm), rigide e subspinose; calice con tubo di 4 mm e denti di 3 mm; corolla 10-13 mm, bianca con punti azzurri sul labbro inf.","","","Gattaia italiana","","2-4 dm","Rupi calc","500","1200","Giugno","Agosto","Linneo","","","","",""
"331","Nepeta apuleii","Specie","F. eretto, ramoso-corimboso, 4angolare, per lo più arrossato, con pubescenza breve. Fg. inf. ovate (2-2.5 X 3-5 cm), grossam. dentate, le sup. progressivam. ridotte. Inflor. cilindrica allungata (1-3 dm), spesso ramosa; brattee ovali o triangolari (10-14 X 13-16 mm) con lunga punta acuta, generalm. verdi; calice con tubo di 6 mm e denti lesini-formi di 4-5 mm; corolla rosea, 12-14 mm.</p>
La prima opera di Botanica realizzata a stampa è l'Herbarium Apuleji Platonici ad Marcum Agrippam, con i tipi del de Lignamine, Roma 1493. Quest'opera con 130 figure di piante e testo illustrativo viene attribuita allo scrittore latino Apu-lejus. L'edizione originale è una rarità bibliografica di valore altissimo; l'opera ebbe grande notorietà ed uscì in edizioni successive a Parigi (1528), Basilea (1528, 1532), Strasburgo (1533), Zurigo (1537), Parigi (1543) e Norimberga (1788).","","","Nepeta africana","Pianta perenne erbacea","3-8 dm","","0","600","Aprile","Giugno","Ucria","","","","",""
"330","Nepeta tuberosa","Specie","Rz. con tuberi fusiformi; f. eretto, generalm. semplice. Fg. basali scomparse alla fior., le cauline sessili e semiamplessi-cauli, appressate al f., lanceolate (1-2 X 4-7.5 cm), con margine dentellato, spesso ± revoluto. Inflor. cilindrica compatta; brattee e bratteole ovali (5 X 7-9, raram. 12 mm), crenate, violacee; calice con tubo di 5-6 mm e denti di 2-3 mm; corolla violacea, azzurro-cupa sulle labbra, 9-11 mm.","","","Gattaia tuberosa","Pianta perenne erbacea","3-6 dm","Pascoli aridi","0","800","Maggio","Giugno","Linneo","","","","",""
"329","Stachys recta subsp. tenoreana","Specie","","","","","","","","","","","","","","","","",""
"328","Stachys recta subsp. subcrenata","Specie","","","","","","","","","","","","","","","","",""
"327","Stachys recta subsp. labiosa","Specie","","","","","","","","","","","","","","","","",""
"326","Stachys recta subsp. recta","Specie","","","","","","","","","","","","","","","","",""
"325","Stachys heraclea","Specie","Pianta verde- o grigio-tomentosa. Fg. con base troncata o ± cordata, crenato-dentellate; lamina verde o grigio-verde sulle due facce. Calice con peli ghiandolari; denti diseguali, i sup. lunghi circa ½ del tubo; bratteole lineari-lesiniformi 1 x 10-12 mm.","","","Stachys ventrazza","Pianta perenne erbacea","2-6 dm","Pascoli, incolti (calc)","300","1900","","","","","","","",""
"324","Stachys salviifolia","Specie","Pianta grigio- o bianco-tomentosa. Fg. inf. generalm. con base crenata, raram. ± cordate; margine crenulato o quasi intero; lamina bianco-tomentosa sulle due facce o ± grigio-verde di sopra. Calice generalm. privo di peli ghiandolari; denti subeguali, lunghi circa 1/2 del tubo; bratteole lanceolato-lineari (1 X 6 mm).</p>
<strong>Variab.</strong> - Sulle colline argillose dell'App. Sett. dal Moden. al Parmig. e fin verso Tortona è diffuso un tipo di portam. generalm. ridotto, con fg. a margine quasi intero e denti calicini alla frutt. divaricato-patenti: esso è stato descritto come St. janiana Ces., Pass, et Gib., ma è dubbio che si tratti di specie autonoma.","","","Stachys con foglie di salvia","","3-6 dm","Pascoli, incolti (calc)","","","","","","","","","",""
"323","Stachys thirkei","Specie","Pianta bianco-tomentosa. Fg. con base cuneata e dentatura debole; lamina bianco-tomentosa sulle due facce o raram. grigio-verde di sopra. Calice con peli<br />ghiandolari brevi; denti ± eguali, lunghi circa 1/2 del tubo, alla frutt. ripiegati all'esterno.  Segnalata nell'It. Merid. sec. FI. Europ. 3: 153; area da precisare. NE-Medit.","","","Stachys balcanica","","3-10 dm","","","","","","","","","","",""
"322","Stachys tymphaea","Specie","Pianta grigio-tomentosa. Simile a <em>Stachys germanica</em>, ma minore; calice provvisto di brevi peli ghiandolari, con denti spesso ripiegati alla frutt.</p>
<strong>Nota</strong> - Il binomio di Heldreich è stato diffuso nell'Herb. Graec. Norm. n. 743 già nell'anno 1857, però questo non costituisce pubblicazione valida.","","","Stachys ghiandolosa","","2-5 dm","Pascoli, incolti (calc)","800","2000","","","","","","","",""
"321","Stachys byzantina","Specie","Pianta bianco-lanosa. Fg. progressivam. ristrette alla base, con denti indistinti, bianco-lanose sulle due facce. Calice privo di peli ghiandolari; denti subeguali, lunghi circa ⅓ del tubo.</p>
<strong>Nota</strong> - Durante la stampa di questa flora, Raimondo (in litt.) mi comunica la scoperta di una popolazione di questa specie in Sicilia, confermandone l'appartenenza alla flora italiana. Cfr. Raimondo F. M. e D. Ottonello, Atti Accad. Se. Lett. Arti Palermo 38:3-12 (1979).","","","Stachys candida","","","Incolti, pascoli (calc)","0","1650","Giugno","Agosto","","","","","",""
"320","Stachys salviifolia","Specie","","","","","","","","","","","","","","","","",""
"319","Stachys germanica","Specie","Pianta grigio-tomentosa. Fg. con base cordata e dentatura generalm. sviluppata; lamina grigio-tomentosa di sotto e ± verde di sopra. Calice senza ghiandole, con denti diseguali, i sup. lunghi circa 1/2 del tubo; bratteole lanceolato-lineari (1-1.5 X 6-9 mm).</p>
In tutto il terr.: C, però moltissime citazioni si riferiscono alle sp. seguenti.","","","","","3-6 dm","Pascoli, incolti (calc).","0","1400","","","","","","","",""
"318","Stachys officinalis subsp. serotina","Specie","","","","","","","","","","","","","","","","",""
"317","Stachys officinalis subsp. officinalis","Specie","","","","","","","","","","","","","","","","",""
"316","Stachys alopecuros subsp. jacquinii","Specie","","","","","","","","","","","","","","","","",""
"315","Stachys alopecuros subsp. jacquinii","Specie","","","","","","","","","","","","","","","","",""
"314","Stachys alopecuros subsp. alopecuros","Specie","","","","","","","","","","","","","","","","",""
"313","Stachys arvensis","Specie","F. eretto, spesso ginocchiato alla base e subsemplice con sparsi peli di 1 mm. Fg. inf. con picciuolo di 5-15 mm e lamina ovata 7-15 X 9-20 mm, crenu-lata sul bordo; fg. cauline sessili, minori; verticillastri 2fiori; calice con tubo di 3-4 mm e denti di 2-2.5 mm. Corolla rosea, talora purpurea o quasi bianca, 5-7 mm.","ea19d895471c1fd37e373fe5fce1c9d2","579670","Stachys minore","","","Campi, vigne (pref. silice)","0","600","Marzo","Maggio","Linneo","","Annuale","","",""
"312","Stachys annua","Specie","F. eretto o ascendente, ramoso-corimbo-so, con sparsi peli (0.2-0.4 mm). Fg. oblanceolate, subsessili, 5-7(-15) X 18-30(-50) mm, oscuram. dentellate. Verticillastri 6fiori; calice con tubo di 3-4 mm e denti di 3-4 mm, aristati all'apice; corolla giallo-pallida, 9-12 mm.","61b369f3ae9c1c788527ce79a715f5d5","579666","Stachys annuale","","10-35 cm","","0","800","Maggio","Agosto","Linneo","","Annuale","","",""
"311","Stachys marrubiifolia","Specie","F. eretti, semplici o poco ramosi. Fg. inf. con picciuolo di 5-15 mm e lamina ovata o subrotonda (1-1.5 X 1-3 cm), crenata o dentata. Spighe allungate, interrotte alla base; calice con tubo di 4-5 mm, denti sup. di 4 mm ed inf. di 3 mm; corolla rosea 13-15 mm, con labbro sup. bilobo.","1b20aa6041cadd527400704b5878d630","5368443","Stachys tirrenica","","1-4 dm","Incolti aridi, pascoli","0","300","Aprile","Giugno","Viv.","","Annuale","","",""
