id,name,taxa_kind_id_name,description,col_id,eol_id,Nome Italiano,Portamento,Altezza,Tipo di vegetazione,Limite altitudinale inferiore,Limite altitudinale superiore,Inizio fioritura,Fine fioritura,Autore,Diffusione,Ciclo riproduttivo,Forma biologica,Codifica numerica,Progressivo
"752","Rosa moscata","Specie","Robusto cespuglio sempreverde con fg. coriacee, lucide di sopra; segm. tomentosi. Sepali prolungati in lunga punta filiforme; petali bianco-gialli.","","","Rosa moscata","Cespuglio","2-6 m","Siepi","0","600","Giugno","Luglio","J. Herrmann","","","NP","3389004",""
"751","Rosa sempervirens","Specie","F. striscianti con spine curve. Fg. sempreverdi1 spesso curvate lateralm. con (3-)5-7 segm. lanceolato-acuminati, i maggiori di 2x3-5 cm glabri, verde-scuri e lucidi di sopra; denti semplici, (15-)19-30(-41). Inflor. (1-) 3-7flora; brattee &lt; peduncolo, questo irto di peli ghiandolari; sepali interi, raram. laciniati, largam. lanceolato-acuminati, ghiandolosi, nel fr. ripiegati verso il basso e caduchi; petali bianchi, 10-20 mm; disco ± piano a orifizio stretto; stili pubescenti, agglutinati in colonna lunga fino a 4 mm; fr. subsferico (10 mm), rosso.<br /><br /><strong>Variab.</strong> - La colonna stilare è di regola tomentosa raram. ± glabra. Si ibrida con 1404,1406 e 1407.<br /><br />È l'unica specie sempreverde fra le nostre Rose","4db49d365e06c087e8412b17f12ed064","1235560","Rosa di san Giovanni","Cespuglio","1-3 m","Leccete, macchie sempreverdi; raram. anche nei tipi più termofili di bosco submediterraneo","0","100","Maggio","Giugno","Linneo","","","NP","3389001",""
"750","Rosa arvensis","Specie","F. striscianti o lianosi, spesso bluastri e ± pruinosi, erbacei, solo alla fine lignificati; spine generalm. curve. Fg. con 5-7(-9) segm. verdi, non o poco lucidi, ovati a lanceolati, glabri o raram. con peli sparsi (soprattutto di sotto); denti generalm. semplici, (5-)10-16(-25). Inflor. 1-4(8)flora; brattee &lt; peduncolo, questo generalm. irto di peli ghiandolari; sepali interi oppure con 1-2 appendici lineari su ciascun lato, dopo la frutt. ripiegati verso il basso e caduchi; petali bianchi o bianco-giallastri (15-25 mm), raram. con strie rosa; disco piano o convesso ad orifizio stretto; stili glabri, agglutinati in una colonna lunga fino a 4 mm; fr. ovoide.<br /><br /><strong>Variab</strong>. - Piante di aspetto più vigoroso sono inquadrate nelle var. conspicua (Boreau) Bouleng. e var. atrata Christ, piante con rami fior. (e spesso anche f.) densam. ghiandolosi nella var: paradoxa (Burnat et Gremii) Kell.; con disco conico è la var. seperina (Sauz. et Maill.) Bouleng.; sono noti ibridi con 1393,1404,1406 e 1408.","2ac5d5c14fa8fd0d384c84eadb90b033","631612","Rosa cavallina","Cespuglio","5-30 dm","Boscaglie, cedui (acidof.)","0","1400","Maggio","Luglio","Hudson","","","NP","3389002",""
"749","Rosa gallica","Specie","F. striscianti o lianosi, spesso bluastri e ± pruinosi, erbacei, solo alla fine lignificati; spine generalm. curve. Fg. con 5-7(-9) segm. verdi, non o poco lucidi, ovati a lanceolati, glabri o raram. con peli sparsi (soprattutto di sotto); denti generalm. semplici, (5-)10-16(-25). Inflor. 1-4(8)flora; brattee &lt; peduncolo, questo generalm. irto di peli ghiandolari; sepali interi oppure con 1-2 appendici lineari su ciascun lato, dopo la frutt. ripiegati verso il basso e caduchi; petali bianchi o bianco-giallastri (15-25 mm), raram. con strie rosa; disco piano o convesso ad orifizio stretto; stili glabri, agglutinati in una colonna lunga fino a 4 mm; fr. ovoide.<br /><br /><strong>Variab</strong>. - Piante di aspetto più vigoroso sono inquadrate nelle var. conspicua (Boreau) Bouleng. e var. atrata Christ, piante con ra-<br />mi fior, (e spesso anche f.) densam. ghiandolosi nella var: paradoxa (Burnat et Gremii) Kell.; con disco conico è la var. seperina (Sauz. et Maill.) Bouleng.; sono noti ibridi con 1393,1404,1406 e 1408.","358891ee268fc9ba4a2794af7fc73472","635719","Rosa serpeggiante","Cespuglio","5-30 dm","Boscaglie, cedui (acidof.)","0","1400","Maggio","Luglio","Linneo","","","NP","3389014",""
"748","Rosa tomentosa","Specie","F. con spine deboli o robuste, diritte o ricurve, spesso appaiate. Fg. a 5-7 segm. ovali o ellittici, generalm. pubescenti sulle due facce; ghiandole poche sulla pag. inf ; denti composti, (10-)20-29(-34), ghiandolosi. Fi. isolati o in piccoli corimbi; peduncoli 10-20 mm generalm. irti di setole ghiandolari o semplici, raram. tomentosi o glabri; sepali laciniati, tomentosi e ghiandolosi, dopo la fior, ripiegati ovv. ± eretti; petali rosei, gialli alla base (15-25 mm); disco piano o conico con orifizio di ⅙-¼; stili pelosi, raram. glabri; fr. sferico a ovoide (11-16 mm).","83ee0e201d2f2456f59d99991c0ffb79","","Rosa tomentosa","Cespuglio","1-2 m","Cespuglieti e boscaglie","500","1200","Maggio","Giugno","Sm.","","","NP","3389032",""
"747","Rosa micrantha","Specie","Simile a <em>Rosa agrestis</em>, ma f. fior, verso l'apice generalm. con spine, aculei e talora anche ghiandole stipitate; fg. spesso a 5 segm. ± lucidi di sopra; peducoli irti di grosse ghiandole stipitate e spesso aculei; petali generalm. rosei; disco piano o convesso.<br /><br /><strong>Variab.</strong> - In Svizzera, poco lontano dal nostro confine (Sempione) è segnalata la var. gremlii (Christ) Schwarz che ha f. con poche spine e privi di aculei, fogliame di tinta giallastra e petali di un bianco latteo. 1394 si ibrida con 1393,1399,1404,1405.","f6ff20f2903b88a6182f9678a5a541f2","16881043","Rosa balsamina minore","Cespuglio","1-3 m","Boscaglie, cedui, siepi.","0","1400","Maggio","Giugno","Sm.","","","NP","3389042",""
"746","Rosa agrestis","Specie","Spine ricurve, molto raram. con qualche aculeo più debole. Fg. a 7 (3-9) segm. ± strettam. ellittici (1.25-3 volte più lunghi che larghi), pubescenti e ghiandolosi di sotto, ± glabri di sopra; denti composti (5-)12-19(-26), ciascuno con 2-10 ghiandole sessili o portate da un pelo. Fi. isolati ovv. in piccoli corimbi; peduncoli glabri o un po' pubescenti; sepali laciniati, dopo la fior, precocem. caduchi o anche eretti e persistenti; petali 10-20 mm, bianchi, giallastri o rosei; disco convesso o conico con orifizio di ⅐-⅕; stili glabri o poco pubescenti spesso agglutinati in una colonnina alta fino a 2 mm; fr. rosso, 10-15 mm, liscio.<br /><br /><strong>Nota</strong> - I limiti verso 1394 sono talora confusi. Si ibrida con 1386, 1391, 1394, 1399, 1406, 1407.","e689a06b77675c83dc72d78991b1a2de","631602","Rosa delle siepi","Cespuglio","1-3 m","Boschi caducifogli su terren i subacidi","0","1300","Giugno","Luglio","Savi","","","NP","3389041",""
"745","Rosa serafinii","Specie","Simile a <em>Rosa sicula</em>, ma setole ghiandolari generalm. assenti; fg. glabre e lucide di sopra, quasi inodore; sepali riflessi e caduchi dopo la fior.; petali roseo-vivi.<br /><br />Serafini, allievo del Viviani, visse ai primi del sec. XIX.","6958f44fc3b94907896e5a0227f89ee6","11159298"," Rosa di Serafini","Cespuglio","4-10 dm","Cespuglieti, cedui, siepi","800","1500","Maggio","Giugno","Viv.","","","NP","3389047",""
"744","Rosa dumalis","Specie","Simile a <em>Rosa canina</em>, ma spine più deboli; fg. spesso glauche o glaucescenti; peduncoli più brevi e spesso completam. nascosti dalle brattee; sepali dopo la fior, eretti e formanti un ciuffo sopra il fr. ; corolla di un rosso vivo; disco piano ovv. un po' concavo; stili brevi, formanti un cuscinetto appiattito o raram. quasi emisferico.<br /><br /><strong>Variab.</strong> - Gruppo estremamente polimorfo, che molti AA. hanno ripartito fra parecchie specie, però i collegamenti fra l'uno e l'altro tipo sono talmente stretti che, come proposto da Boulenger, è preferibile mantenere un concetto unitario. Si tratta di un gruppo parallelo a quello di <em>Rosa canina</em>, e del quale potrebbe rappresentare una modificazione adattata ai climi più freddi; probabilmente è di origine ibrida.","fd68833af03b1478f206f9833c283337","16881052","Rosa selvatica di montagna","Cespuglio","3-20 dm","Boscaglie degradate (soprattutto nella fascia del Faggio, Abete, Pino silvestre)","500","1700","Giugno","Luglio","Bechst","","","NP","3389025",""
"743","Rosa montana","Specie","Simile a <em>Rosa rubrifolia</em>, ma spine deboli, diritte; fg. con doppia dentellatura, con peli ghiandolari sul picciuolo, rachide e nervi; peli ghiandolari sui peduncoli fior, e sui sepali, questi sempre laciniati; petali rosa pallido o biancastri, 14-22 mm; fr. per lo più irto di peli ghiandolari. Caratteri intermedi fra <em>Rosa rubrifolia</em> e <em>Rosa canina</em>.","1d6d197a913f3c223d457e0c32c869c7","240631","Rosa montana","Cespuglio","1-3 m","Schiarite boschive","800","1600","Giugno","Luglio","Chaix","","","NP","3389017",""
"742","Rosa rubrifolia","Specie","F. glauco-pruinosi, alla fine violetti, con spine ricurve. Fg. verde-bluastre, pruinose, alla fine arrossate; segm. (5-)7, ellittici (15-25 X 30-45 mm), glabri; denti semplici, (5-)14-20(-25). Inflor. 1-5 flora; peduncoli spesso con lunghe setole ghiandolari; sepali interi o raram. laciniati, glabri, eretti e persistenti nel fr.; petali cuneato-bilobi 18-22 mm, rosso-carminio intenso; disco piano o concavo con orifizio di ¼-⅖; stili lanosi; fr. ovoide (10-15 mm).<br /><br /><strong>Variab.</strong> - I sepali si presentano da interi a laciniati. Si ibrida con 1386, 1395, 1396, 1404. I limiti verso 1402 e 1403 sono spesso confusi.","90d3730183ac36d935b1b48f9a5170ff","16880759","Rosa paonazza","Cespuglio","2-3 m","","500","2000","Giugno","Luglio","Vill.","","","NP","3389009",""
"741","Rosa cinnamomea","Specie","F. rosso-brunastri con spine appaiate alla inserz. delle fg., spesso mancanti sui fioriferi; spine diritte o poco curvate, deboli. Fg. verdi-bluastre, generalm. pubescenti; segm. 5(-7) di 1218 X 23-35 mm; denti semplici (5-)13-21(-24). Fi. solitari o con inflor. 3-5 flore; peduncoli glabri; sepali interi o 1-2 esterni laciniati, glabri, nel f. eretti e persistenti; petali rosa-violacei 18-22 mm; disco piano o concavo con orifizio di ⅓-½; stili lanosi; fr. subsferico (10-15 mm), rosso-bruno.","","","Rosa cannella","Cespuglio","1-2 m","Boschi umidi","600","1300","Giugno","Luglio","Linneo","","","NP","3389008",""
"740","Rosa jundzillii","Specie","F. con spine deboli, diritte o poco curvate. Fg. un po' coriacee con 7 (-5) segm. (3-4 cm) glabri, sparsam. ghiandolosi di sotto e sul bordo; denti composti (5-)20-27(-32). Fi. solitari; peduncoli con peli ghiandolari o setole, raram. glabri; sepali laciniati, ghiandolosi, e caduchi dopo la fior.; petali rosei 15-25(-30) mm; disco piano con orifizio di 1/3-1/4; stili lanosi; fr. sferico a ovoide (8-12 mm). Caratteri ± intermedi fra 1404 e 1406.<br /><br />Jundzill B. S. (1761-1830), professore di botanica a Wilna.","7062f9b32ff0465ba264fea55f797210","40547475","Rosa di Jundzilli","Cespuglio","5-20 dm","Boscaglie, cedui","300","1100","","","Besser","","","NP","3389016",""
"739","Rosa villosa","Specie","F. verdi con spine diritte. Fg. con generalm. 7 segm. grandi (2-2.5 X 4-5 cm), verde-scuri di sopra, un po' glauchi di sotto; denti composti, (12-)18-28(-34). Inflor. al-pochi fi.; peduncoli (5-15 mm) irti di robuste setole ghiandolari; sepali (15-30 mm) laciniati o interi, densam. ghiandolari, eretto-patenti e persistenti sul fr.; petali rosso-carminio 20-25 mm; disco ridotto ad un anello, con orifizio di ⅓-½; stili lanosi; fr. ovoide o subgloboso (10-18 mm) a maturità ricurvo verso il basso.<br /><br /><strong>Variab.</strong> - Sporadicam. si hanno tipi con fg. a segm. più piccoli (1-3 cm); nelle fg. i peli semplici sono generalm. abbondanti nelle due facce, talora del tutto assenti, i peli ghiandolari abbondanti di sotto e sui denti, raram. presenti anche sopra oppure del tutto mancanti. Le ghiandole, quando siano sfregate danno un leggero odore aromatico. In Engadina e Valtellina sono diffusi tipi con denti privi di ghiandole ed in parte semplici, che formano una var. engadinensis (Christ) Bouleng. (incl. var. ogensis Coraaz); simile, ma con f. a spine miste con aculei è la var. gibellii Keller (Alpi Graie a la Thuile). 1396 si ibrida con 1386,1395,1401.","8aa6a744a8dfe7f5c4f1808b156cdcb1","5567798","Rosa villosa","Cespuglio","1-2 m","Pendii aridi, siepi, cespuglieti","500","1500","Giugno","Luglio","Linneo","","","NP","3389035",""
"738","Rosa heckeliana","Specie","Simile a 1396, ma generalm. statura ridotta; fg. a segm. piccoli (1-3 cm), spesso subrotonde, senza peli ghiandolari; peduncoli brevi (5 mm) generalm. con soli peli semplici; petali 10-15 mm.<br /><br />Heckel E. M. (1843-1916), francese, studiò la flora tropicale.","7d713585ff63492afa590db71351c12b","414239","Rosa italica","Cespuglio","3-10 dm","Cespuglieti rupestri.","1600","1900","Giugno","Luglio","Tratt.","","","NP","3389037",""
"737","Rosa sicula","Specie","Piccolo arbusto con spine diritte o poco curvate, raram. mescolate a poche setole. Fg. a 5-7 segm. subrotondi di 10-16 (-20) mm per lo più lucidi e glabri di sopra, con densi peli ghiandolari e spesso anche con peli semplici di sotto. Fi. generalm. isolati; peduncoli di 3-5 (-10) mm, generalm. ispido-ghiandolosi; sepali laciniati con peli ghiandolari abbondanti, eretti e persistenti nel fr.; petali rosei di 10-15 mm; disco piano con orifizio di ⅓; stili lanosi; fr. subsferico (8-17 mm), rosso.","dfcd3f50e08fde9f0776448e25ad4ff6","631325","Rosa siciliana","Cespuglio","2-5 dm","","","","","","Tratt.","","","NP","3389044",""
"736","Rosa rubiginosa","Specie","Cespuglio elevato con spine robuste ricurve, ± mescolate ad aculei deboli e setole ghiandolari. Fg. a 7(3-9) segm. ellittici (10-22 X 15-30 mm), ± glabri di sopra, sotto con peli semplici e peli ghiandolari, odorosi di mele anche senza venire sfregati; denti composti, (5-)12-18(-20). Inflor. a l-3(-25) fi.; peduncoli 10-15 mm, irti di setole semplici e ghiandolari; sepali laciniati dopo la fior, eretti e persistenti, con abbondanti peli ghiandolari; petali 8-15 mm; disco ± piano con orifizio di ¼-⅓; stili lanosi, raram. glabri; fr. ± ovoide (1-1.5 cm), rosso.<br /><br /><strong>Variab</strong>. - Un tipo con rami a spine densissime, allungate e diritte, miste ad altre più brevi e segm. generalm. rotondi o largam. ovati è noto come var. rotundifolia Rau. La pelosità delle fg. e dei peduncoli fior, ed il colore dei petali (da rosa-foschi a bianchi) sono invece caratteri incostanti. Si ibrida con 1386, 1392, 1393, 1395, 1399, 1402, 1403, 1404,1406.","7ed517fe7ae9fbd2fd567bc12d321089","230074","Rosa balsamina","Cespuglio","1-3 m","Boscaglie, cespuglieti, siepi","100","1400","Maggio","Giugno","Linneo","","","NP","3389039",""
"735","Rosa viscosa","Specie","Simile a <em>Rosa glutinosa</em> ma spine ricurve; fg. con segm. di 15-20 mm; peduncoli sempre glabri e lisci; sepali dopo la fior, inclinati, quindi caduchi, un po' allargati all'apice.<br /><br /><strong>Nota</strong> - Gruppo mal noto e variam. interpretato dagli AA. L'affine <em>R. strobliana</em> Burnat et Gremii è probabiTlm. l'ibrido 1387x 1403.","02de6d6e494bb714a49636f91c8e8a1a","622565","Rosa vischiosa","Cespuglio","5-10 dm","Boschi e selve","800","1300","Maggio","Giugno","Jan","Specie endemica","","NP","3389048",""
"734","Rosa inodora","Specie","Spine ricurve, spesso regolarm. appaiate, raram. mescolate ad aculei deboli. Fg. a 7-9 segm. obo-vati a cuneiformi, a base acuta, glabri o ± tomentosi e ghiandolosi; denti composti, (6-)12-17(-25), con punte terminanti in una ghiandola. Fi. generalm. numerosi; peduncoli 3-20 mm, glabri o con sparsi peli ghiandolari; sepali laciniati dopo la fior, generalm. eretti e persistenti; petali 10-15 mm; fr. rosso, sferico ov. ovoide.<br /><br /><strong>Variab.</strong> - Un tipo con rami a spine densissime, allungate e diritte è noto come var. cornazi (Gremii) Bouleng. Si ibrida con 1386, 1391,1399,1402.","1432fcede8d04a8c3ddb94cd2b834415","11159617","Rosa a odore debole","Cespuglio","2-20 dm","Boscaglie e cespuglieti subalpini","500","1500","Giugno","Luglio","Fries","","","NP","3389027",""
"733","Rosa pendulina","Specie","Arbusto debole, spesso prostrato, con f. senza spine (ovv. poche spine diritte e generalm. deboli). Fg. a 7-11 segm. ellittici (10-25 X 13-45 mm), generalm. glabri, ± ghiandolosi sul bordo; denti composti (6-)16-27(-32). Fi. isolati; peduncoli generalm. irti di peli ghiandolari; sepali interi, generalm. allargati verso l'apice, ghiandolosi, eretti e persistenti nel fr.; petali rossi, raram. rosei (20-25 mm); disco piano con orifizio di (¼)⅓-½; stili lanosi; fr. ovoide (15-20 mm) liscio o irto di peli ghiandolari.<br /><br /><strong>Variab.</strong> - Oltre alla spinescenza dei f. è variabile la ghiandolosità delle fg., peducoli fior, e base del fr. Si ibrida con 1386, 1391, 1396,1399,1400,1401,1403,1404.","3f832668fbcb9469e0a942e426cddc06","229535","Rosa alpina","Cespuglio","3-12 dm","Boschi di conifere","600","1800","Giugno","Luglio","Linneo","","","NP","3389012",""
"732","Rosa pimpinellifolia","Specie","F. con dense spine diritte e talora aculei molli. Fg. caduche a 7-11 segm. brevi e larghi (5-18 mm), glabri, inodori; denti semplici, (4-) 11-15 (-18). Fi. isolati; peduncoli 5-36 mm; sepali interni, sottili, senza ghiandole, nel fr. eretti e persistenti; petali bianchi, raram. giallastri o rosei, 10-20 mm; disco anulare con orifizio di ⅓; stili lanosi; fr. subsferico (10-18 mm), nerastro.<br /><br /><strong>Variab.</strong> - Peduncoli fior, e base del calice glabri o ± provvisti di peli ghiandolari. Si ibrida con 1391, 1393, 1395, <br />1396, 1399, 1401,1403,1404.","9a9b26a54b284dcafd7d56a4f036b95e","","Rosa di macchia","Cespuglio","5-15 dm","Rupi, creste.","500","1500","Maggio","Luglio","Linneo","","","NP","3389005",""
"731","Rubus incanescens","Specie","Polloni dapprima eretti, quindi arcuati, generalm. pruinosi, cilindrici o debolm. angolosi in alto, con spine, setole ghiandolari ed aculei lanceolati, bruno-giallastri, allargati alla base. Fg. generalm. a 5 segm. peduncolati di sopra glabri, di sotto con un tomento feltroso bianco-grigiastro; segm. apicale da ellittico a obovato-acuminato, generalm. cordato alla base. Inflor. ampiam. piramidata con assi grigio-rossastri, densam. feltroso-ispidi e con fitte setole ghiandolari e sparsi aculei lanceolati; sepali alla fior, e frutt. debolm. riflessi; petali ellittici o allungati, bianchi; stami dapprima superanti gli stili, ma poi riflessi.","75643a8153abafb561a2d954314a9def","633780","","Cespuglio","1-3 m","Siepi, incolti, cedui.","0","1500","Maggio","Luglio","Bertol.","","","NP","3353350",""
"730","Rubus rivularis","Specie","Segnalato sulle A. Mariti, App. Romagnolo e Teram., ma da eliminare.","","634779","","","","","","","","","Wirtgen et P. J. Müller","","","NP","3353408",""
"729","Rubus chlorostachys","Specie","Segnalato nel Trent., Piem. in V. Germanasca e Teram., ma per errore.","","635821","","","","","","","","","P. J. Müller","","","NP","3353385",""
"728","Rubus serpens","Specie","Segnalato in Cadore, C. Tic., Teram. e Sic. a Castelbuono, ma ovunque per errore.","","11161401","","","","","","","","","Weihe","","","NP","3353375",""
"727","Rubus villarsianus","Specie","Descritto per le A. Mariti., ma da confermare.","3058407584de1a8d75c33de33977d0c8","626804","","","","","","","","","Focke","","","NP","3353457",""
"726","Rubus rubiginosus","Specie","","3c295ff77f6d5f811f1e6c55d5390065","637835","","","","","","","","","","","","","",""
"725","Rubus kaltenbachii","Specie","Segnalato in Cadore, Tiro lo Merid., A. Mariti, e Teram., ma da eliminare.","","636688","","","","","","","","","Metsch","","","NP","3353431",""
"724","Rubus bayeri","Specie","Segnalato nel Trent., ma per errore.","","300912","","","","","","","","","Focke","","","NP","3353382",""
"723","Rubus guentheri","Specie","Segnalato nel Goriz., Friuli, Treni., Bergam., V. Aosta, App. Tosco-Emil, e Teram., ma per confus. con altre specie e da eliminare.","bf0cd2ecd1d8d25eb03005d7e294dbb8","16896252","","","","","","","","","Weihe et Nees","","","NP","3353427",""
"722","Rubus hirtus","Specie","Comune in tutto il terr., escluso Sard. e Cors.<br /><br /><strong>Nota</strong> - Questa specie è di interpretazione controversa in quanto (Weber, in litt.) in questo momento, in assenza del typus, nessuno è in grado di precisare che cosa sia veram. R. hirtus W. et K. Essa è caratterizzata da estremo polimorfismo ed alta ibridabilità e tende a frammentarsi in un gran numero di entità infraspecifiche, spesso meri stati individuali, come quelli riportati dai Cataloghi di Hruby e di Zodda; l'indicazione di 1382 per l'Italia va dunque intesa in senso lato. R cupanianus Guss. è una stirpe con fg. più tomentose, di sotto setoso-lucide e ghiandole rosso-brune, diffuso in Sic. e nell'It. Merid.: meriterebbe di venire riidentificato e studiato con criteri moderni; è dubbio se sia veram. distinto rispetto a 1382.","89c539f9e576633e94b70bd21bcedaa2","629282","","","","","","","","","W. et K.","","","NP","3353413",""
"721","Rubus bellardii","Specie","Goriz., Carnia, Trent., Biellese, A. Mariti., Teram.; segnalato ancora in Tose. (Boscolungo, Vallombrosa), Morsica e Messinese, ma da verificare.<br />Nota - Sotto i due binomi indicati per 1380 sono state riunite numerose stirpi abbastanza eterogenee: ne consegue che non tutto quanto nella letteratura europea è stato indicato come «R. bellardii» si riferisce veramente a 1380. Intesa in senso stretto questa è verosimilm. una specie endemica in Italia, il che esclude le frequenti segnalazioni di 1380 dall'Europa Centr. e Sett. Nella letteratura floristica italiana si trovano abbondanti segnalazioni di «R. glandulosus» in quasi tutto il terr.: esse vanno in massima parte riferite a 1382.","","623206","","","","","","","","","Weihe et Nees","","","NP","3353374",""
"720","Rubus gracilicaulis","Specie","Alpi Lomb., App. Centr.","","245173","","","","","","","","","Gremii","","","NP","3353459",""
"719","Rubus cercophyllus","Specie","Alpi Cozie ad occid. di Torino.","","623495","","","","","","","","","Focke","","","NP","3353458",""
"718","Rubus tereticaulis","Specie","Segnalato in Cadore, A. Mariti, e Teram., ma per errore.","a5f829f393164691fd088a63dd8d98d8","631443","","","","","","","","","P. J. Müller","","","NP","3353356",""
"717","Rubus furvus","Specie","Segnalato nella Lig. Occid. e Teram., ma da eliminare.","","411782","","","","","","","","","Sudre","","","NP","3353364",""
"716","Rubus schleicheri","Specie","Segnalato nel Goriz., Friuli e Teram.: la presenza di questa specie in Italia non è impossibile, ma andrebbe verificata.","2012cdf4fdf8437117f6d5c4a4848b01","16897650","","","","","","","","","Weihe","","","NP","3353357",""
"715","Rubus scaber","Specie","Segnalato nel Teramano, ma per errore.","a8677c36d6024d3d9d8928ed4bcae192","16898037","","","","","","","","","Weihe et Nees","","","NP","3353352",""
"714","Rubus koehleri","Specie","Segnalato nel Goriz., Montello,Grigne, C Tic, Lig. e Teram., ma per errore; da noi tuttavia esistono specie poco differenti.","992b05acdbdd3236b59f1d6b5ba08dd3","","","","","","","","","","Weihe et Nees","","","NP","3353330",""
"713","Rubus pilocarpus","Specie","Grigne, Alpi Cozie e Mariti.: segnalato anche nel C. Tic.","","631803","","","","","","","","","Gremii","","","NP","3353320",""
"712","Rubus napaeus","Specie","Lomb. e C Tic. (Luino, Lugano)","","40550291","","","","","","","","","Focke","","","NP","3353456",""
"711","Rubus euprepes","Specie","App. Lig. sopra Pegli, ma certo più diffuso.","","624110","","","","","","","","","Focke","","","NP","3353455",""
"710","Rubus lejeunei","Specie","Segnalato sulle Alpi Cozie, ma per errore","39040a4f6fb235cf52b32bb14c62b33d","624532","","","","","","","","","Weihe et Nees","","","NP","3353323",""
"709","Rubus caflischii","Specie","Segnalato nel Goriz.: da verificare.","d72a9de4a64c1887216f1755fde3d19d","625019","","","","","","","","","Focke","","","NP","3353195",""
"708","Rubus glaucellus","Specie","Segnalato in Tose, a Boscolungo e nel Teram., ma per errore.","","16901989","","","","","","","","","Sudre","","","NP","3353313",""
"707","Rubus vagus","Specie","Grigne, C. Tic. e Piem.","","244055","","","","","","","","","Focke","","","NP","3353454",""
"706","Rubus rudis","Specie","Goriziano","b44fe639f5b1f6103b12b91e60c51d0e","625165","","","","","","","","","Weihe et Nees","","","NP","3353299",""
"705","Rubus pallidus","Specie","Segnalato nel Friuli Or., Carnia, Cadore, Trent., Teram. e Garg.: scarsam. verosimile e da verificare.","7f126b3e914c81b9ff95454cc2325eeb","244732","","","","","","","","","Weihe et Nees","","","NP","3353287",""
"704","Rubus bregutiensis","Specie","Presso il confine or., ma in terr. jugoslavo.","a12901ad106bef6bf5b285b337bfe4a1","629887","","","","","","","","","A. Kerner","","","","",""
"703","Rubus menkei","Specie","Cadore, Teramano.","48f27a11ac1d632563b3120fc0d8b0e7","244191","","","","","","","","","Weihe et Nees","","","NP","3353296",""
"702","Rubus corymbosus","Specie","Le segnalazioni dalle Grigne e Teramano sotto questo nome vanno riferite a <em>Rubus flexuosus</em> o specie affine.","07422b79d693d7398cde54d33d20f7eb","230326","","","","","","","","","P. J. Müller","","","","",""
"701","Rubus flexuosus","Specie","Segnalato in Carnia, Trent, in V. Pine e V. Aosta: scarsam. verosimile e da verificare.","ef03914e5892421a76f16767d43f1dc7","632994","","","","","","","","","P. J. Müller","","","","",""
"700","Rubus foliosus","Specie","Segnalato nel Tirolo Merid. e Grigne: scarsam. verosimile e da verificare.","8bba218d3489d7f0058e19e37a52575f","623967","","","","","","","","","Weihe et Nees","","","NP","3353269",""
"699","Rubus fuscus","Specie","Segnalato in Basil, e Sard, ma per errore.","0461d032194f4681010db9250e4247ab","245501","","","","","","","","","Weihe et Nees","","","NP","3353265",""
"698","Rubus apiculatus","Specie","Segnalato nel Teramano, ma per errore.","","623043","","","","","","","","","Weihe et Nees","","","NP","3353252",""
"697","Rubus radula","Specie","Piccolo S. Bernardo, sul vers. francese; segnalato ancora in Friuli, Carnia, Bergam. Comasco, C. Tic. ed A. Mariti, in V. Pesio.","74ec446006e7536592d5190031fc1646","11162546","","","","","","","","","Weihe","","","NP","3353246",""
"696","Rubus adscitus","Specie","Pr. Como, nelle A. Mariti., ma da verificare.","f34c108f27a75c0d777efbf9738dddcd","300830","","","","","","","","","Genev.","","","NP","3353206",""
"695","Rubus vestitus","Specie","Bolzano, C. Tic.","46afcdcee1f03e2a87ceaf916b078eca","244267","","","","","","","","","Weihe et Nees","","","","3353179",""
"694","Rubus teretiusculus","Specie","Goriziano, Friuli Or., Tose, a Vallombrosa, certo per errore e da eliminare.","dedfede3b3bd0baeca10fd687fb24659","631444","","","","","","","","","Kaltenb.","","","NP","3353245",""
"693","Rubus gremlii","Specie","Goriziano, ma da verificare.","f750fe7a37cd133925173bca5484199d","245446","","","","","","","","","Focke","","","NP","3353216",""
"692","Rubus aetnicus","Specie","Sic. Sen., sull'Etna e pr. Palermo. - Probabilm. una buona specie, i cui caratteri vanno ulteriorm. precisati.","","","","","","","","","","","Ten.","","","NP","3353453",""
"691","Rubus canescens","Specie","Polloni angolosi e ± scanalati, spine falciformi rivolte verso la base e denso tomento patente breve. Fg. dei polloni glabre di sopra, bianco-tomentose di sotto, con 5 segm. palmati, ellittici (1.5-3 X 3-5 cm), grossam. dentati e dentellati; fg. dei rami fioriferi grigio-feltrose anche di sopra, bianche di sotto, con 3 segm. larghi fino a 5 cm. Pannocchia piramidata: petali bianchi, ellittici: stami bianchi: stili verdi.<br /><br /><em>R. coilinus</em> Auct. FI. Ital. an DC. - Con questo nome sono stati indicati in It. individui con asse dell'inflor. privo di ghiandole: si tratta di pianta critica, forse ibrido 1357 x 1366.<br /><br /><em>R. Ilovdianus</em> Genev. - Fg. del tutto glabre nella pag. sup.; assieme a 1366 dal quale probabilm. non è specificam. distinto.","bbce3c9c4261f1e94b812cfe2c3400d9","633142","Rovo tomentoso","Cespuglio","5-15 dm","Cedui, boschi aridi.","0","1500","Maggio","Luglio","DC.","","","NP","R. ideo; Lampone, Frambos",""
"690","Rubus istricus","Specie","Istria (in terr. jugoslavo) e certo nella fascia confinante del nostro terr.","","636678","","","","","","","","","Pospichal","","","NP","3353127",""
